scope,liga,family,period,direction,n,mean_pred,base_rate,brier_raw,breakpoints,status
global,*,1x2,2T,away,9447,0.197015,0.279242,0.200736,31,fit
global,*,1x2,2T,draw,9447,0.336219,0.344871,0.227482,25,fit
global,*,1x2,2T,home,9447,0.466766,0.375887,0.236154,33,fit
global,*,1x2,FT,away,9447,0.213177,0.297237,0.199408,27,fit
global,*,1x2,FT,draw,9447,0.231012,0.257965,0.191993,28,fit
global,*,1x2,FT,home,9447,0.555811,0.444797,0.240695,48,fit
global,*,1x2,HT,away,9447,0.174126,0.245581,0.182685,28,fit
global,*,1x2,HT,draw,9447,0.437214,0.415476,0.243669,35,fit
global,*,1x2,HT,home,9447,0.388660,0.338944,0.219152,29,fit
global,*,asian_handicap,FT,away_minus_0_5,9447,0.444189,0.555203,0.240695,48,fit
global,*,asian_handicap,FT,away_minus_1,7325,0.666807,0.716041,0.182130,43,fit
global,*,asian_handicap,FT,away_minus_1_5,9447,0.659652,0.779824,0.178854,41,fit
global,*,asian_handicap,FT,away_minus_2,8262,0.827628,0.891673,0.097702,57,fit
global,*,asian_handicap,FT,away_plus_0_5,9447,0.213177,0.297237,0.199408,27,fit
global,*,asian_handicap,FT,away_plus_1,7873,0.205769,0.156738,0.122191,40,fit
global,*,asian_handicap,FT,away_plus_1_5,9447,0.087560,0.130623,0.107420,36,fit
global,*,asian_handicap,FT,away_plus_2,8694,0.083339,0.055326,0.050834,26,fit
global,*,asian_handicap,FT,home_minus_0_5,9447,0.555811,0.444797,0.240695,48,fit
global,*,asian_handicap,FT,home_minus_1,7325,0.333193,0.283959,0.182130,43,fit
global,*,asian_handicap,FT,home_minus_1_5,9447,0.340348,0.220176,0.178854,40,fit
global,*,asian_handicap,FT,home_minus_2,8262,0.172372,0.108327,0.097702,57,fit
global,*,asian_handicap,FT,home_plus_0_5,9447,0.786823,0.702763,0.199408,25,fit
global,*,asian_handicap,FT,home_plus_1,7873,0.794231,0.843262,0.122191,38,fit
global,*,asian_handicap,FT,home_plus_1_5,9447,0.912440,0.869377,0.107420,35,fit
global,*,asian_handicap,FT,home_plus_2,8694,0.916661,0.944674,0.050834,25,fit
global,*,asian_total,FT,over,44782,0.515781,0.518065,0.202103,90,fit
global,*,asian_total,FT,under,44782,0.484219,0.481935,0.202103,90,fit
global,*,asian_total,HT,over,19445,0.412568,0.390280,0.229331,58,fit
global,*,asian_total,HT,under,19445,0.587432,0.609720,0.229331,58,fit
global,*,btts_algum_tempo,FULL,nao,9447,0.631576,0.602308,0.243987,23,fit
global,*,btts_algum_tempo,FULL,sim,9447,0.368424,0.397692,0.243987,20,fit
global,*,btts_ambos_tempos,FULL,nao,9447,0.956271,0.948555,0.049086,21,fit
global,*,btts_ambos_tempos,FULL,sim,9447,0.043729,0.051445,0.049086,16,fit
global,*,btts,FT,nao,9447,0.539543,0.474436,0.258942,22,fit
global,*,btts,FT,sim,9447,0.460457,0.525564,0.258942,22,fit
global,*,btts,HT,nao,9447,0.849556,0.801418,0.161627,25,fit
global,*,btts,HT,sim,9447,0.150444,0.198582,0.161627,20,fit
global,*,cartoes_1x2,FT,away,9447,0.446658,0.449243,0.248578,41,fit
global,*,cartoes_1x2,FT,draw,9447,0.196149,0.215095,0.168750,27,fit
global,*,cartoes_1x2,FT,home,9447,0.357193,0.335662,0.223261,41,fit
global,*,cartoes,FT,over,141705,0.482715,0.530461,0.174595,291,fit
global,*,cartoes,FT,under,141705,0.517285,0.469539,0.174595,295,fit
global,*,cartoes,HT,over,75576,0.308969,0.388536,0.194156,193,fit
global,*,cartoes,HT,under,75576,0.691031,0.611464,0.194156,190,fit
global,*,chutes_alvo,FT,over,160599,0.612219,0.603136,0.188646,99,fit
global,*,chutes_alvo,FT,under,160599,0.387781,0.396864,0.188646,100,fit
global,*,chutes_alvo,HT,over,85023,0.507338,0.565423,0.210690,64,fit
global,*,chutes_alvo,HT,under,85023,0.492662,0.434577,0.210690,67,fit
global,*,chutes,FT,over,292857,0.624251,0.615601,0.160207,2326,fit
global,*,chutes,FT,under,292857,0.375749,0.384399,0.160207,2322,fit
global,*,chutes,HT,over,122811,0.822157,0.780223,0.140912,328,fit
global,*,chutes,HT,under,122811,0.177843,0.219777,0.140912,324,fit
global,*,correct_score,FT,0_0,9447,0.084965,0.070499,0.066803,42,fit
global,*,correct_score,FT,0_1,9447,0.063208,0.074839,0.069171,31,fit
global,*,correct_score,FT,0_2,9447,0.034542,0.048163,0.045524,156,fit
global,*,correct_score,FT,0_3,9447,0.013719,0.023394,0.022727,20,fit
global,*,correct_score,FT,0_4,9447,0.004745,0.008362,0.008228,483,fit
global,*,correct_score,FT,1_0,9447,0.111179,0.106595,0.095477,20,fit
global,*,correct_score,FT,1_1,9447,0.100905,0.123849,0.108921,22,fit
global,*,correct_score,FT,1_2,9447,0.046803,0.069758,0.065085,24,fit
global,*,correct_score,FT,1_3,9447,0.017648,0.024770,0.024039,63,fit
global,*,correct_score,FT,1_4,9447,0.005767,0.008680,0.008535,915,fit
global,*,correct_score,FT,2_0,9447,0.098401,0.072192,0.067145,74,fit
global,*,correct_score,FT,2_1,9447,0.078682,0.088705,0.081031,47,fit
global,*,correct_score,FT,2_2,9447,0.036655,0.053985,0.051403,26,fit
global,*,correct_score,FT,2_3,9447,0.013146,0.019054,0.018666,124,fit
global,*,correct_score,FT,2_4,9447,0.004077,0.006245,0.006189,1099,fit
global,*,correct_score,FT,3_0,9447,0.063275,0.039907,0.038854,45,fit
global,*,correct_score,FT,3_1,9447,0.048628,0.042024,0.039951,18,fit
global,*,correct_score,FT,3_2,9447,0.021660,0.024240,0.023767,38,fit
global,*,correct_score,FT,3_3,9447,0.007397,0.008362,0.008292,10,fit
global,*,correct_score,FT,3_4,9447,0.002180,0.002858,0.002854,1554,fit
global,*,correct_score,FT,4_0,9447,0.034260,0.017148,0.017333,766,fit
global,*,correct_score,FT,4_1,9447,0.025265,0.015455,0.015292,178,fit
global,*,correct_score,FT,4_2,9447,0.010766,0.010162,0.010052,101,fit
global,*,correct_score,FT,4_3,9447,0.003506,0.004869,0.004847,139,fit
global,*,correct_score,FT,4_4,9447,0.000983,0.001270,0.001271,604,fit
global,*,correct_score,FT,other_away,9447,0.007344,0.011115,0.010861,61,fit
global,*,correct_score,FT,other_draw,9447,0.000107,0,0.000000,9449,fit
global,*,correct_score,FT,other_home,9447,0.060190,0.023500,0.026763,82,fit
global,*,correct_score,HT,0_0,9447,0.348412,0.297343,0.211775,44,fit
global,*,correct_score,HT,0_1,9447,0.121274,0.157616,0.132309,29,fit
global,*,correct_score,HT,0_2,9447,0.027197,0.041495,0.039422,22,fit
global,*,correct_score,HT,1_0,9447,0.224485,0.205356,0.162114,19,fit
global,*,correct_score,HT,1_1,9447,0.083005,0.107547,0.096769,13,fit
global,*,correct_score,HT,1_2,9447,0.016162,0.028898,0.028092,130,fit
global,*,correct_score,HT,2_0,9447,0.088261,0.066688,0.061913,53,fit
global,*,correct_score,HT,2_1,9447,0.028969,0.034191,0.033111,48,fit
global,*,correct_score,HT,2_2,9447,0.005583,0.010056,0.009981,42,fit
global,*,correct_score,HT,other,9447,0.056651,0.050810,0.048509,87,fit
global,*,dupla,2T,12,9447,0.663781,0.655129,0.227482,25,fit
global,*,dupla,2T,1x,9447,0.802985,0.720758,0.200736,30,fit
global,*,dupla,2T,x2,9447,0.533234,0.624113,0.236154,33,fit
global,*,dupla,FT,12,9447,0.768988,0.742035,0.191993,28,fit
global,*,dupla,FT,1x,9447,0.786823,0.702763,0.199408,25,fit
global,*,dupla,FT,x2,9447,0.444189,0.555203,0.240695,48,fit
global,*,dupla,HT,12,9447,0.562786,0.584524,0.243669,35,fit
global,*,dupla,HT,1x,9447,0.825874,0.754419,0.182685,25,fit
global,*,dupla,HT,x2,9447,0.611340,0.661056,0.219152,30,fit
global,*,escanteios_1x2,FT,away,9447,0.329745,0.357362,0.219417,66,fit
global,*,escanteios_1x2,FT,draw,9447,0.117025,0.090928,0.083178,31,fit
global,*,escanteios_1x2,FT,home,9447,0.553230,0.551710,0.234709,72,fit
global,*,escanteios_1x2,HT,away,9447,0.327705,0.345824,0.217511,61,fit
global,*,escanteios_1x2,HT,draw,9447,0.196333,0.147243,0.127889,34,fit
global,*,escanteios_1x2,HT,home,9447,0.475962,0.506933,0.240554,67,fit
global,*,escanteios,FT,over,188940,0.435097,0.422224,0.196262,322,fit
global,*,escanteios,FT,under,188940,0.564903,0.577776,0.196262,320,fit
global,*,escanteios,HT,over,141705,0.413232,0.461395,0.184050,235,fit
global,*,escanteios,HT,under,141705,0.586768,0.538605,0.184050,237,fit
global,*,escanteios_exato,FT,eq_0,9447,0.000132,0.000106,0.000103,9445,fit
global,*,escanteios_exato,FT,eq_1,9447,0.001004,0.000635,0.000626,1088,fit
global,*,escanteios_exato,FT,eq_10,9447,0.116005,0.113899,0.101019,33,fit
global,*,escanteios_exato,FT,eq_11,9447,0.104177,0.111782,0.099452,20,fit
global,*,escanteios_exato,FT,eq_12,9447,0.086914,0.077062,0.071497,45,fit
global,*,escanteios_exato,FT,eq_13,9447,0.067831,0.065841,0.061815,58,fit
global,*,escanteios_exato,FT,eq_14,9447,0.049816,0.048799,0.046712,71,fit
global,*,escanteios_exato,FT,eq_15_plus,9447,0.091431,0.091352,0.087145,36,fit
global,*,escanteios_exato,FT,eq_2,9447,0.004092,0.004658,0.004645,228,fit
global,*,escanteios_exato,FT,eq_3,9447,0.011638,0.012385,0.012240,39,fit
global,*,escanteios_exato,FT,eq_4,9447,0.025610,0.027522,0.026852,50,fit
global,*,escanteios_exato,FT,eq_5,9447,0.046141,0.045305,0.043565,12,fit
global,*,escanteios_exato,FT,eq_6,9447,0.070594,0.077273,0.072048,39,fit
global,*,escanteios_exato,FT,eq_7,9447,0.094115,0.099502,0.090060,28,fit
global,*,escanteios_exato,FT,eq_8,9447,0.111464,0.105960,0.095407,15,fit
global,*,escanteios_exato,FT,eq_9,9447,0.119036,0.117921,0.104180,13,fit
global,*,faltas,FT,over,132258,0.598404,0.583141,0.187987,395,fit
global,*,faltas,FT,under,132258,0.401596,0.416859,0.187987,400,fit
global,*,gols,FT,over,151152,0.338205,0.333016,0.134730,180,fit
global,*,gols,FT,under,151152,0.661795,0.666984,0.134730,179,fit
global,*,gols,HT,over,75576,0.266241,0.293506,0.160150,97,fit
global,*,gols,HT,under,75576,0.733759,0.706494,0.160150,97,fit
global,*,gols,2T,over,37788,0.402255,0.365486,0.158644,187,fit
global,*,gols,2T,under,37788,0.597745,0.634514,0.158644,187,fit
global,*,handicap,FT,away_minus_1,9447,0.444189,0.555203,0.240695,48,fit
global,*,handicap,FT,away_minus_2,9447,0.659652,0.779824,0.178854,41,fit
global,*,handicap,FT,away_plus_1,9447,0.087560,0.130623,0.107420,36,fit
global,*,handicap,FT,away_plus_2,9447,0.030631,0.050916,0.046702,35,fit
global,*,handicap,FT,draw_minus_1,9447,0.215463,0.224622,0.173667,19,fit
global,*,handicap,FT,draw_minus_2,9447,0.159444,0.125437,0.109069,22,fit
global,*,handicap,FT,draw_plus_1,9447,0.125618,0.166614,0.138765,25,fit
global,*,handicap,FT,draw_plus_2,9447,0.056928,0.079708,0.072083,114,fit
global,*,handicap,FT,home_minus_1,9447,0.340348,0.220176,0.178854,40,fit
global,*,handicap,FT,home_minus_2,9447,0.180904,0.094739,0.096345,59,fit
global,*,handicap,FT,home_plus_1,9447,0.786823,0.702763,0.199408,25,fit
global,*,handicap,FT,home_plus_2,9447,0.912440,0.869377,0.107420,35,fit
global,*,htft,FULL,1_1,9447,0.340749,0.264634,0.192423,38,fit
global,*,htft,FULL,1_2,9447,0.012552,0.020959,0.020558,77,fit
global,*,htft,FULL,1_x,9447,0.035359,0.053350,0.050887,21,fit
global,*,htft,FULL,2_1,9447,0.024455,0.029533,0.028685,40,fit
global,*,htft,FULL,2_2,9447,0.114195,0.164391,0.131804,34,fit
global,*,htft,FULL,2_x,9447,0.035476,0.051657,0.049204,121,fit
global,*,htft,FULL,x_1,9447,0.194198,0.150630,0.128509,19,fit
global,*,htft,FULL,x_2,9447,0.089094,0.111887,0.098951,24,fit
global,*,htft,FULL,x_x,9447,0.153922,0.152959,0.129945,43,fit
global,*,impedimentos,FT,over,94470,0.469520,0.447973,0.206942,168,fit
global,*,impedimentos,FT,under,94470,0.530480,0.552027,0.206942,170,fit
global,*,marca,FT,away_nao,9447,0.421180,0.315338,0.226136,40,fit
global,*,marca,FT,away_sim,9447,0.578820,0.684662,0.226136,40,fit
global,*,marca,FT,home_nao,9447,0.203328,0.229597,0.173854,44,fit
global,*,marca,FT,home_sim,9447,0.796672,0.770403,0.173854,44,fit
global,*,margem,FT,away_1,9447,0.125618,0.166614,0.138765,25,fit
global,*,margem,FT,away_2,9447,0.056928,0.079708,0.072083,114,fit
global,*,margem,FT,away_3,9447,0.020822,0.033556,0.031944,28,fit
global,*,margem,FT,away_4_plus,9447,0.009809,0.017360,0.016771,440,fit
global,*,margem,FT,draw,9447,0.231012,0.257965,0.191993,28,fit
global,*,margem,FT,home_1,9447,0.215463,0.224622,0.173667,19,fit
global,*,margem,FT,home_2,9447,0.159444,0.125437,0.109069,22,fit
global,*,margem,FT,home_3,9447,0.093960,0.058643,0.056115,42,fit
global,*,margem,FT,home_4_plus,9447,0.086944,0.036096,0.041142,117,fit
global,*,dnb,2T,away,6189,0.305551,0.426240,0.241900,29,fit
global,*,dnb,2T,home,6189,0.694449,0.573760,0.241900,30,fit
global,*,dnb,FT,away,7010,0.285537,0.400571,0.223234,40,fit
global,*,dnb,FT,home,7010,0.714463,0.599429,0.223234,40,fit
global,*,dnb,HT,away,5522,0.319268,0.420138,0.233366,36,fit
global,*,dnb,HT,home,5522,0.680732,0.579862,0.233366,36,fit
liga,premier-league,1x2,2T,away,1473,,,,,skip_min
liga,premier-league,1x2,2T,draw,1473,,,,,skip_min
liga,premier-league,1x2,2T,home,1473,,,,,skip_min
liga,premier-league,1x2,FT,away,1473,,,,,skip_min
liga,premier-league,1x2,FT,draw,1473,,,,,skip_min
liga,premier-league,1x2,FT,home,1473,,,,,skip_min
liga,premier-league,1x2,HT,away,1473,,,,,skip_min
liga,premier-league,1x2,HT,draw,1473,,,,,skip_min
liga,premier-league,1x2,HT,home,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_minus_0_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_minus_1,1162,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_minus_1_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_minus_2,1274,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_plus_0_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_plus_1,1253,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_plus_1_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,away_plus_2,1332,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_minus_0_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_minus_1,1162,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_minus_1_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_minus_2,1274,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_plus_0_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_plus_1,1253,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_plus_1_5,1473,,,,,skip_min
liga,premier-league,asian_handicap,FT,home_plus_2,1332,,,,,skip_min
liga,premier-league,asian_total,FT,over,7030,0.562303,0.592176,0.202526,58,fit
liga,premier-league,asian_total,FT,under,7030,0.437697,0.407824,0.202526,58,fit
liga,premier-league,asian_total,HT,over,2986,0.442652,0.449431,0.238184,37,fit
liga,premier-league,asian_total,HT,under,2986,0.557348,0.550569,0.238184,37,fit
liga,premier-league,btts_algum_tempo,FULL,nao,1473,,,,,skip_min
liga,premier-league,btts_algum_tempo,FULL,sim,1473,,,,,skip_min
liga,premier-league,btts_ambos_tempos,FULL,nao,1473,,,,,skip_min
liga,premier-league,btts_ambos_tempos,FULL,sim,1473,,,,,skip_min
liga,premier-league,btts,FT,nao,1473,,,,,skip_min
liga,premier-league,btts,FT,sim,1473,,,,,skip_min
liga,premier-league,btts,HT,nao,1473,,,,,skip_min
liga,premier-league,btts,HT,sim,1473,,,,,skip_min
liga,premier-league,cartoes_1x2,FT,away,1473,,,,,skip_min
liga,premier-league,cartoes_1x2,FT,draw,1473,,,,,skip_min
liga,premier-league,cartoes_1x2,FT,home,1473,,,,,skip_min
liga,premier-league,cartoes,FT,over,22095,0.420795,0.465264,0.173491,79,fit
liga,premier-league,cartoes,FT,under,22095,0.579205,0.534736,0.173491,76,fit
liga,premier-league,cartoes,HT,over,11784,0.272391,0.334352,0.184062,59,fit
liga,premier-league,cartoes,HT,under,11784,0.727609,0.665648,0.184062,61,fit
liga,premier-league,chutes_alvo,FT,over,25041,0.639792,0.635278,0.185105,41,fit
liga,premier-league,chutes_alvo,FT,under,25041,0.360208,0.364722,0.185105,43,fit
liga,premier-league,chutes_alvo,HT,over,13257,0.526655,0.593196,0.211841,34,fit
liga,premier-league,chutes_alvo,HT,under,13257,0.473345,0.406804,0.211841,34,fit
liga,premier-league,chutes,FT,over,45663,0.638053,0.627861,0.171697,876,fit
liga,premier-league,chutes,FT,under,45663,0.361947,0.372139,0.171697,885,fit
liga,premier-league,chutes,HT,over,19149,0.828229,0.787195,0.139708,369,fit
liga,premier-league,chutes,HT,under,19149,0.171771,0.212805,0.139708,374,fit
liga,premier-league,correct_score,FT,0_0,1473,,,,,skip_min
liga,premier-league,correct_score,FT,0_1,1473,,,,,skip_min
liga,premier-league,correct_score,FT,0_2,1473,,,,,skip_min
liga,premier-league,correct_score,FT,0_3,1473,,,,,skip_min
liga,premier-league,correct_score,FT,0_4,1473,,,,,skip_min
liga,premier-league,correct_score,FT,1_0,1473,,,,,skip_min
liga,premier-league,correct_score,FT,1_1,1473,,,,,skip_min
liga,premier-league,correct_score,FT,1_2,1473,,,,,skip_min
liga,premier-league,correct_score,FT,1_3,1473,,,,,skip_min
liga,premier-league,correct_score,FT,1_4,1473,,,,,skip_min
liga,premier-league,correct_score,FT,2_0,1473,,,,,skip_min
liga,premier-league,correct_score,FT,2_1,1473,,,,,skip_min
liga,premier-league,correct_score,FT,2_2,1473,,,,,skip_min
liga,premier-league,correct_score,FT,2_3,1473,,,,,skip_min
liga,premier-league,correct_score,FT,2_4,1473,,,,,skip_min
liga,premier-league,correct_score,FT,3_0,1473,,,,,skip_min
liga,premier-league,correct_score,FT,3_1,1473,,,,,skip_min
liga,premier-league,correct_score,FT,3_2,1473,,,,,skip_min
liga,premier-league,correct_score,FT,3_3,1473,,,,,skip_min
liga,premier-league,correct_score,FT,3_4,1473,,,,,skip_min
liga,premier-league,correct_score,FT,4_0,1473,,,,,skip_min
liga,premier-league,correct_score,FT,4_1,1473,,,,,skip_min
liga,premier-league,correct_score,FT,4_2,1473,,,,,skip_min
liga,premier-league,correct_score,FT,4_3,1473,,,,,skip_min
liga,premier-league,correct_score,FT,4_4,1473,,,,,skip_min
liga,premier-league,correct_score,FT,other_away,1473,,,,,skip_min
liga,premier-league,correct_score,FT,other_draw,1473,,,,,skip_min
liga,premier-league,correct_score,FT,other_home,1473,,,,,skip_min
liga,premier-league,correct_score,HT,0_0,1473,,,,,skip_min
liga,premier-league,correct_score,HT,0_1,1473,,,,,skip_min
liga,premier-league,correct_score,HT,0_2,1473,,,,,skip_min
liga,premier-league,correct_score,HT,1_0,1473,,,,,skip_min
liga,premier-league,correct_score,HT,1_1,1473,,,,,skip_min
liga,premier-league,correct_score,HT,1_2,1473,,,,,skip_min
liga,premier-league,correct_score,HT,2_0,1473,,,,,skip_min
liga,premier-league,correct_score,HT,2_1,1473,,,,,skip_min
liga,premier-league,correct_score,HT,2_2,1473,,,,,skip_min
liga,premier-league,correct_score,HT,other,1473,,,,,skip_min
liga,premier-league,dupla,2T,12,1473,,,,,skip_min
liga,premier-league,dupla,2T,1x,1473,,,,,skip_min
liga,premier-league,dupla,2T,x2,1473,,,,,skip_min
liga,premier-league,dupla,FT,12,1473,,,,,skip_min
liga,premier-league,dupla,FT,1x,1473,,,,,skip_min
liga,premier-league,dupla,FT,x2,1473,,,,,skip_min
liga,premier-league,dupla,HT,12,1473,,,,,skip_min
liga,premier-league,dupla,HT,1x,1473,,,,,skip_min
liga,premier-league,dupla,HT,x2,1473,,,,,skip_min
liga,premier-league,escanteios_1x2,FT,away,1473,,,,,skip_min
liga,premier-league,escanteios_1x2,FT,draw,1473,,,,,skip_min
liga,premier-league,escanteios_1x2,FT,home,1473,,,,,skip_min
liga,premier-league,escanteios_1x2,HT,away,1473,,,,,skip_min
liga,premier-league,escanteios_1x2,HT,draw,1473,,,,,skip_min
liga,premier-league,escanteios_1x2,HT,home,1473,,,,,skip_min
liga,premier-league,escanteios,FT,over,29460,0.475045,0.461948,0.207804,87,fit
liga,premier-league,escanteios,FT,under,29460,0.524955,0.538052,0.207804,84,fit
liga,premier-league,escanteios,HT,over,22095,0.438439,0.483820,0.188014,107,fit
liga,premier-league,escanteios,HT,under,22095,0.561561,0.516180,0.188014,107,fit
liga,premier-league,escanteios_exato,FT,eq_0,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_1,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_10,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_11,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_12,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_13,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_14,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_15_plus,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_2,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_3,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_4,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_5,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_6,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_7,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_8,1473,,,,,skip_min
liga,premier-league,escanteios_exato,FT,eq_9,1473,,,,,skip_min
liga,premier-league,faltas,FT,over,20622,0.394296,0.431675,0.193256,122,fit
liga,premier-league,faltas,FT,under,20622,0.605704,0.568325,0.193256,119,fit
liga,premier-league,gols,FT,over,23568,0.362424,0.366302,0.140947,183,fit
liga,premier-league,gols,FT,under,23568,0.637576,0.633698,0.140947,185,fit
liga,premier-league,gols,HT,over,11784,0.285232,0.321707,0.167218,85,fit
liga,premier-league,gols,HT,under,11784,0.714768,0.678293,0.167218,85,fit
liga,premier-league,gols,2T,over,5892,0.431052,0.403598,0.162568,47,fit
liga,premier-league,gols,2T,under,5892,0.568948,0.596402,0.162568,47,fit
liga,premier-league,handicap,FT,away_minus_1,1473,,,,,skip_min
liga,premier-league,handicap,FT,away_minus_2,1473,,,,,skip_min
liga,premier-league,handicap,FT,away_plus_1,1473,,,,,skip_min
liga,premier-league,handicap,FT,away_plus_2,1473,,,,,skip_min
liga,premier-league,handicap,FT,draw_minus_1,1473,,,,,skip_min
liga,premier-league,handicap,FT,draw_minus_2,1473,,,,,skip_min
liga,premier-league,handicap,FT,draw_plus_1,1473,,,,,skip_min
liga,premier-league,handicap,FT,draw_plus_2,1473,,,,,skip_min
liga,premier-league,handicap,FT,home_minus_1,1473,,,,,skip_min
liga,premier-league,handicap,FT,home_minus_2,1473,,,,,skip_min
liga,premier-league,handicap,FT,home_plus_1,1473,,,,,skip_min
liga,premier-league,handicap,FT,home_plus_2,1473,,,,,skip_min
liga,premier-league,htft,FULL,1_1,1473,,,,,skip_min
liga,premier-league,htft,FULL,1_2,1473,,,,,skip_min
liga,premier-league,htft,FULL,1_x,1473,,,,,skip_min
liga,premier-league,htft,FULL,2_1,1473,,,,,skip_min
liga,premier-league,htft,FULL,2_2,1473,,,,,skip_min
liga,premier-league,htft,FULL,2_x,1473,,,,,skip_min
liga,premier-league,htft,FULL,x_1,1473,,,,,skip_min
liga,premier-league,htft,FULL,x_2,1473,,,,,skip_min
liga,premier-league,htft,FULL,x_x,1473,,,,,skip_min
liga,premier-league,impedimentos,FT,over,14730,0.461589,0.452682,0.206172,54,fit
liga,premier-league,impedimentos,FT,under,14730,0.538411,0.547318,0.206172,52,fit
liga,premier-league,marca,FT,away_nao,1473,,,,,skip_min
liga,premier-league,marca,FT,away_sim,1473,,,,,skip_min
liga,premier-league,marca,FT,home_nao,1473,,,,,skip_min
liga,premier-league,marca,FT,home_sim,1473,,,,,skip_min
liga,premier-league,margem,FT,away_1,1473,,,,,skip_min
liga,premier-league,margem,FT,away_2,1473,,,,,skip_min
liga,premier-league,margem,FT,away_3,1473,,,,,skip_min
liga,premier-league,margem,FT,away_4_plus,1473,,,,,skip_min
liga,premier-league,margem,FT,draw,1473,,,,,skip_min
liga,premier-league,margem,FT,home_1,1473,,,,,skip_min
liga,premier-league,margem,FT,home_2,1473,,,,,skip_min
liga,premier-league,margem,FT,home_3,1473,,,,,skip_min
liga,premier-league,margem,FT,home_4_plus,1473,,,,,skip_min
liga,premier-league,dnb,2T,away,1020,,,,,skip_min
liga,premier-league,dnb,2T,home,1020,,,,,skip_min
liga,premier-league,dnb,FT,away,1144,,,,,skip_min
liga,premier-league,dnb,FT,home,1144,,,,,skip_min
liga,premier-league,dnb,HT,away,922,,,,,skip_min
liga,premier-league,dnb,HT,home,922,,,,,skip_min
liga,ligue-1,1x2,2T,away,1332,,,,,skip_min
liga,ligue-1,1x2,2T,draw,1332,,,,,skip_min
liga,ligue-1,1x2,2T,home,1332,,,,,skip_min
liga,ligue-1,1x2,FT,away,1332,,,,,skip_min
liga,ligue-1,1x2,FT,draw,1332,,,,,skip_min
liga,ligue-1,1x2,FT,home,1332,,,,,skip_min
liga,ligue-1,1x2,HT,away,1332,,,,,skip_min
liga,ligue-1,1x2,HT,draw,1332,,,,,skip_min
liga,ligue-1,1x2,HT,home,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_minus_0_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_minus_1,1055,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_minus_1_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_minus_2,1158,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_plus_0_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_plus_1,1103,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_plus_1_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,away_plus_2,1203,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_minus_0_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_minus_1,1055,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_minus_1_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_minus_2,1158,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_plus_0_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_plus_1,1103,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_plus_1_5,1332,,,,,skip_min
liga,ligue-1,asian_handicap,FT,home_plus_2,1203,,,,,skip_min
liga,ligue-1,asian_total,FT,over,6359,0.536181,0.551187,0.206175,41,fit
liga,ligue-1,asian_total,FT,under,6359,0.463819,0.448813,0.206175,41,fit
liga,ligue-1,asian_total,HT,over,2756,0.425146,0.414006,0.237619,18,fit
liga,ligue-1,asian_total,HT,under,2756,0.574854,0.585994,0.237619,18,fit
