liga,family,period,direction,n,base_rate,mean_pred,brier,log_loss,accuracy
primeira-liga,handicap,FT,home_minus_2,205,0.121951,0.189234,0.108032,0.353368,0.848780
primeira-liga,handicap,FT,home_plus_1,205,0.707317,0.711092,0.183428,0.559700,0.746341
primeira-liga,handicap,FT,home_plus_2,205,0.902439,0.853620,0.091739,0.307431,0.863415
primeira-liga,htft,FULL,1_1,205,0.243902,0.314755,0.163146,0.506416,0.775610
primeira-liga,htft,FULL,1_2,205,0.009756,0.012556,0.009676,0.054095,0.990244
primeira-liga,htft,FULL,1_x,205,0.058537,0.029977,0.056211,0.243199,0.941463
primeira-liga,htft,FULL,2_1,205,0.034146,0.018531,0.033214,0.153283,0.965854
primeira-liga,htft,FULL,2_2,205,0.151220,0.164943,0.119316,0.383548,0.819512
primeira-liga,htft,FULL,2_x,205,0.058537,0.030024,0.055713,0.232216,0.941463
primeira-liga,htft,FULL,x_1,205,0.146341,0.163571,0.127070,0.419566,0.853659
primeira-liga,htft,FULL,x_2,205,0.131707,0.113985,0.112034,0.388546,0.868293
primeira-liga,htft,FULL,x_x,205,0.165854,0.151659,0.140657,0.459782,0.834146
primeira-liga,impedimentos,FT,over,2050,0.383415,0.399739,0.206688,0.610749,0.690732
primeira-liga,impedimentos,FT,under,2050,0.616585,0.600261,0.206688,0.610749,0.690732
primeira-liga,marca,FT,away_nao,205,0.326829,0.413288,0.222746,0.639542,0.624390
primeira-liga,marca,FT,away_sim,205,0.673171,0.586712,0.222746,0.639542,0.624390
primeira-liga,marca,FT,home_nao,205,0.234146,0.280097,0.201797,0.597065,0.687805
primeira-liga,marca,FT,home_sim,205,0.765854,0.719903,0.201797,0.597065,0.687805
primeira-liga,margem,FT,away_1,205,0.195122,0.142528,0.152097,0.484722,0.804878
primeira-liga,margem,FT,away_2,205,0.048780,0.080851,0.049350,0.202771,0.951220
primeira-liga,margem,FT,away_3,205,0.029268,0.038774,0.027084,0.109342,0.970732
primeira-liga,margem,FT,away_4_plus,205,0.019512,0.026754,0.020197,0.089081,0.980488
primeira-liga,margem,FT,draw,205,0.282927,0.217218,0.199991,0.595383,0.717073
primeira-liga,margem,FT,home_1,205,0.195122,0.176228,0.156032,0.491926,0.804878
primeira-liga,margem,FT,home_2,205,0.107317,0.128411,0.095184,0.335854,0.892683
primeira-liga,margem,FT,home_3,205,0.063415,0.082337,0.058119,0.223886,0.936585
primeira-liga,margem,FT,home_4_plus,205,0.058537,0.106898,0.067729,0.240340,0.921951
serie-a,1x2,2T,away,1708,0.288642,0.230322,0.196548,0.584871,0.712529
serie-a,1x2,2T,draw,1708,0.350703,0.336752,0.227663,0.648013,0.644614
serie-a,1x2,2T,home,1708,0.360656,0.432926,0.221276,0.638789,0.647541
serie-a,1x2,FT,away,1708,0.324356,0.254699,0.195509,0.582464,0.709016
serie-a,1x2,FT,draw,1708,0.272834,0.232862,0.202027,0.596638,0.724239
serie-a,1x2,FT,home,1708,0.402810,0.512439,0.227239,0.654215,0.635246
serie-a,1x2,HT,away,1708,0.269321,0.201113,0.189668,0.569379,0.731850
serie-a,1x2,HT,draw,1708,0.420960,0.436977,0.243981,0.681013,0.574356
serie-a,1x2,HT,home,1708,0.309719,0.361910,0.204206,0.594990,0.682084
serie-a,asian_handicap,FT,away_minus_0_5,1708,0.597190,0.487561,0.227239,0.654215,0.635246
serie-a,asian_handicap,FT,away_minus_1,1345,0.758364,0.706517,0.161836,0.491594,0.762825
serie-a,asian_handicap,FT,away_minus_1_5,1708,0.809719,0.695419,0.159610,0.486760,0.769906
serie-a,asian_handicap,FT,away_minus_2,1523,0.908076,0.851364,0.083059,0.290491,0.904137
serie-a,asian_handicap,FT,away_plus_0_5,1708,0.324356,0.254699,0.195509,0.582464,0.709016
serie-a,asian_handicap,FT,away_plus_1,1393,0.171572,0.242341,0.125300,0.403107,0.834889
serie-a,asian_handicap,FT,away_plus_1_5,1708,0.139930,0.114673,0.109454,0.362836,0.858899
serie-a,asian_handicap,FT,away_plus_2,1560,0.058333,0.107090,0.056472,0.211652,0.937179
serie-a,asian_handicap,FT,home_minus_0_5,1708,0.402810,0.512439,0.227239,0.654215,0.635246
serie-a,asian_handicap,FT,home_minus_1,1345,0.241636,0.293483,0.161836,0.491594,0.762825
serie-a,asian_handicap,FT,home_minus_1_5,1708,0.190281,0.304581,0.159610,0.486760,0.769906
serie-a,asian_handicap,FT,home_minus_2,1523,0.091924,0.148636,0.083059,0.290491,0.904137
serie-a,asian_handicap,FT,home_plus_0_5,1708,0.675644,0.745301,0.195509,0.582464,0.709016
serie-a,asian_handicap,FT,home_plus_1,1393,0.828428,0.757659,0.125300,0.403107,0.834889
serie-a,asian_handicap,FT,home_plus_1_5,1708,0.860070,0.885327,0.109454,0.362836,0.858899
serie-a,asian_handicap,FT,home_plus_2,1560,0.941667,0.892910,0.056472,0.211652,0.937179
serie-a,asian_total,FT,over,8025,0.492087,0.518217,0.202648,0.595017,0.698442
serie-a,asian_total,FT,under,8025,0.507913,0.481783,0.202648,0.595017,0.698442
serie-a,asian_total,HT,over,3464,0.359700,0.414046,0.225207,0.642361,0.642610
serie-a,asian_total,HT,under,3464,0.640300,0.585954,0.225207,0.642361,0.642610
serie-a,btts,FT,nao,1708,0.496487,0.522262,0.255353,0.705656,0.519321
serie-a,btts,FT,sim,1708,0.503513,0.477738,0.255353,0.705656,0.519321
serie-a,btts,HT,nao,1708,0.824356,0.843880,0.145285,0.467761,0.824356
serie-a,btts,HT,sim,1708,0.175644,0.156120,0.145285,0.467761,0.824356
serie-a,btts_algum_tempo,FULL,nao,1708,0.628806,0.618272,0.239712,0.674447,0.604215
serie-a,btts_algum_tempo,FULL,sim,1708,0.371194,0.381728,0.239712,0.674447,0.604215
serie-a,btts_ambos_tempos,FULL,nao,1708,0.948478,0.953730,0.049329,0.209182,0.948478
serie-a,btts_ambos_tempos,FULL,sim,1708,0.051522,0.046270,0.049329,0.209182,0.948478
serie-a,cartoes,FT,over,25620,0.509836,0.490018,0.168079,0.510257,0.755464
serie-a,cartoes,FT,under,25620,0.490164,0.509982,0.168079,0.510257,0.755464
serie-a,cartoes,HT,over,13664,0.808328,0.312784,0.396061,1.140314,0.390442
serie-a,cartoes,HT,under,13664,0.191672,0.687216,0.396061,1.140314,0.390442
serie-a,cartoes_1x2,FT,away,1708,0.462529,0.473948,0.247874,0.689116,0.539227
serie-a,cartoes_1x2,FT,draw,1708,0.211358,0.193170,0.166885,0.516397,0.788642
serie-a,cartoes_1x2,FT,home,1708,0.326112,0.332882,0.217534,0.625816,0.670960
serie-a,chutes,FT,over,52948,0.602006,0.640433,0.164055,0.498113,0.756346
serie-a,chutes,FT,under,52948,0.397994,0.359567,0.164055,0.498113,0.756346
serie-a,chutes,HT,over,22204,0.982436,0.831783,0.059010,0.217065,0.935192
serie-a,chutes,HT,under,22204,0.017564,0.168217,0.059010,0.217065,0.935192
serie-a,chutes_alvo,FT,over,29036,0.568260,0.602313,0.193956,0.571998,0.709361
serie-a,chutes_alvo,FT,under,29036,0.431740,0.397687,0.193956,0.571998,0.709361
serie-a,chutes_alvo,HT,over,15372,0.893443,0.500080,0.265133,0.726940,0.557507
serie-a,chutes_alvo,HT,under,15372,0.106557,0.499920,0.265133,0.726940,0.557507
serie-a,correct_score,FT,0_0,1708,0.073770,0.079357,0.070597,0.273554,0.923888
serie-a,correct_score,FT,0_1,1708,0.084309,0.067563,0.076491,0.286481,0.915691
serie-a,correct_score,FT,0_2,1708,0.059133,0.041918,0.054236,0.211243,0.940867
serie-a,correct_score,FT,0_3,1708,0.028103,0.018739,0.027062,0.123567,0.971897
serie-a,correct_score,FT,0_4,1708,0.009368,0.007145,0.009228,0.050382,0.990632
serie-a,correct_score,FT,1_0,1708,0.103044,0.103434,0.091319,0.332065,0.896956
serie-a,correct_score,FT,1_1,1708,0.128220,0.104478,0.112064,0.385222,0.871780
serie-a,correct_score,FT,1_2,1708,0.075527,0.053858,0.069816,0.270907,0.924473
serie-a,correct_score,FT,1_3,1708,0.024590,0.022610,0.023796,0.112731,0.975410
serie-a,correct_score,FT,1_4,1708,0.005855,0.008147,0.005868,0.034685,0.994145
serie-a,correct_score,FT,2_0,1708,0.073185,0.091433,0.066431,0.251312,0.926815
serie-a,correct_score,FT,2_1,1708,0.086066,0.078512,0.078675,0.293518,0.913934
serie-a,correct_score,FT,2_2,1708,0.060890,0.039704,0.057741,0.237949,0.939110
serie-a,correct_score,FT,2_3,1708,0.020492,0.015644,0.020083,0.102075,0.979508
serie-a,correct_score,FT,2_4,1708,0.002927,0.005336,0.002869,0.017951,0.997073
serie-a,correct_score,FT,3_0,1708,0.035714,0.057274,0.034791,0.152987,0.964286
serie-a,correct_score,FT,3_1,1708,0.029859,0.046267,0.029126,0.135087,0.970141
serie-a,correct_score,FT,3_2,1708,0.021663,0.021939,0.021278,0.105773,0.978337
serie-a,correct_score,FT,3_3,1708,0.008197,0.008123,0.008147,0.049062,0.991803
serie-a,correct_score,FT,3_4,1708,0.004098,0.002623,0.004079,0.026716,0.995902
serie-a,correct_score,FT,4_0,1708,0.017564,0.029636,0.017175,0.084333,0.982436
serie-a,correct_score,FT,4_1,1708,0.010539,0.022688,0.010730,0.063276,0.989461
serie-a,correct_score,FT,4_2,1708,0.005269,0.010143,0.005311,0.035140,0.994731
serie-a,correct_score,FT,4_3,1708,0.001756,0.003538,0.001765,0.013740,0.998244
serie-a,correct_score,FT,4_4,1708,0.001756,0.001082,0.001758,0.015726,0.998244
serie-a,correct_score,FT,other_away,1708,0.009953,0.011116,0.009833,0.050667,0.990047
serie-a,correct_score,FT,other_draw,1708,0.000000,0.000117,0.000000,0.000117,1.000000
serie-a,correct_score,FT,other_home,1708,0.018150,0.047574,0.020223,0.093242,0.980679
serie-a,correct_score,HT,0_0,1708,0.307963,0.343990,0.214433,0.619899,0.686768
serie-a,correct_score,HT,0_1,1708,0.179157,0.135317,0.145683,0.467262,0.820843
serie-a,correct_score,HT,0_2,1708,0.052108,0.034154,0.048614,0.197948,0.947892
serie-a,correct_score,HT,1_0,1708,0.195550,0.213978,0.154606,0.484980,0.804450
serie-a,correct_score,HT,1_1,1708,0.103630,0.086836,0.093225,0.335899,0.896370
serie-a,correct_score,HT,1_2,1708,0.022834,0.018736,0.022088,0.105566,0.977166
serie-a,correct_score,HT,2_0,1708,0.066745,0.080194,0.061771,0.239170,0.933255
serie-a,correct_score,HT,2_1,1708,0.026347,0.028208,0.025816,0.124262,0.973653
serie-a,correct_score,HT,2_2,1708,0.009368,0.005924,0.009298,0.056278,0.990632
serie-a,correct_score,HT,other,1708,0.036300,0.052662,0.035428,0.156357,0.963115
serie-a,dnb,2T,away,1109,0.444545,0.352489,0.223691,0.657209,0.656447
serie-a,dnb,2T,home,1109,0.555455,0.647511,0.223691,0.657209,0.656447
serie-a,dnb,FT,away,1242,0.446055,0.344892,0.207061,0.621625,0.695652
serie-a,dnb,FT,home,1242,0.553945,0.655108,0.207061,0.621625,0.695652
serie-a,dnb,HT,away,989,0.465116,0.365893,0.225114,0.646732,0.659252
serie-a,dnb,HT,home,989,0.534884,0.634107,0.225114,0.646732,0.659252
serie-a,dupla,2T,12,1708,0.649297,0.663248,0.227663,0.648013,0.644614
serie-a,dupla,2T,1x,1708,0.711358,0.769678,0.196548,0.584871,0.712529
serie-a,dupla,2T,x2,1708,0.639344,0.567074,0.221276,0.638789,0.647541
serie-a,dupla,FT,12,1708,0.727166,0.767138,0.202027,0.596638,0.724239
serie-a,dupla,FT,1x,1708,0.675644,0.745301,0.195509,0.582464,0.709016
serie-a,dupla,FT,x2,1708,0.597190,0.487561,0.227239,0.654215,0.635246
serie-a,dupla,HT,12,1708,0.579040,0.563023,0.243981,0.681013,0.574356
serie-a,dupla,HT,1x,1708,0.730679,0.798887,0.189668,0.569379,0.731850
serie-a,dupla,HT,x2,1708,0.690281,0.638090,0.204206,0.594990,0.682084
serie-a,escanteios,FT,over,34160,0.390515,0.410915,0.193603,0.574656,0.709514
serie-a,escanteios,FT,under,34160,0.609485,0.589085,0.193603,0.574656,0.709514
serie-a,escanteios,HT,over,25620,0.439891,0.398365,0.184157,0.553644,0.730640
serie-a,escanteios,HT,under,25620,0.560109,0.601635,0.184157,0.553644,0.730640
serie-a,escanteios_1x2,FT,away,1708,0.365925,0.333714,0.219974,0.629572,0.641686
serie-a,escanteios_1x2,FT,draw,1708,0.088993,0.120600,0.082134,0.305447,0.911007
serie-a,escanteios_1x2,FT,home,1708,0.545082,0.545685,0.231397,0.654648,0.591335
serie-a,escanteios_1x2,HT,away,1708,0.357728,0.329609,0.221142,0.632337,0.652810
serie-a,escanteios_1x2,HT,draw,1708,0.157494,0.200841,0.134997,0.442845,0.842506
serie-a,escanteios_1x2,HT,home,1708,0.484778,0.469550,0.239911,0.672581,0.586651
serie-a,escanteios_exato,FT,eq_0,1708,0.000000,0.000125,0.000000,0.000125,1.000000
serie-a,escanteios_exato,FT,eq_1,1708,0.001756,0.001053,0.001755,0.013942,0.998244
serie-a,escanteios_exato,FT,eq_10,1708,0.114754,0.116996,0.101726,0.357113,0.885246
serie-a,escanteios_exato,FT,eq_11,1708,0.110070,0.102000,0.098284,0.348589,0.889930
serie-a,escanteios_exato,FT,eq_12,1708,0.067330,0.082382,0.063388,0.250898,0.932670
serie-a,escanteios_exato,FT,eq_13,1708,0.055035,0.062064,0.052636,0.218316,0.944965
serie-a,escanteios_exato,FT,eq_14,1708,0.040398,0.043870,0.039155,0.174206,0.959602
serie-a,escanteios_exato,FT,eq_15_plus,1708,0.071429,0.072207,0.068252,0.274374,0.928571
serie-a,escanteios_exato,FT,eq_2,1708,0.002927,0.004506,0.002928,0.021906,0.997073
serie-a,escanteios_exato,FT,eq_3,1708,0.020492,0.013061,0.020268,0.106907,0.979508
serie-a,escanteios_exato,FT,eq_4,1708,0.037471,0.028810,0.036389,0.164948,0.962529
serie-a,escanteios_exato,FT,eq_5,1708,0.058548,0.051541,0.055851,0.232377,0.941452
serie-a,escanteios_exato,FT,eq_6,1708,0.086651,0.077829,0.079954,0.302827,0.913349
serie-a,escanteios_exato,FT,eq_7,1708,0.112412,0.101969,0.100521,0.356938,0.887588
serie-a,escanteios_exato,FT,eq_8,1708,0.103630,0.118270,0.093929,0.338180,0.896370
serie-a,escanteios_exato,FT,eq_9,1708,0.117096,0.123316,0.103193,0.360080,0.882904
serie-a,faltas,FT,over,23912,0.608439,0.634307,0.191359,0.565658,0.708933
serie-a,faltas,FT,under,23912,0.391561,0.365693,0.191359,0.565658,0.708933
serie-a,gols,2T,over,6832,0.356557,0.403658,0.158442,0.486757,0.765515
serie-a,gols,2T,under,6832,0.643443,0.596342,0.158442,0.486757,0.765515
serie-a,gols,FT,over,27328,0.318867,0.339836,0.129091,0.403242,0.815940
serie-a,gols,FT,under,27328,0.681133,0.660164,0.129091,0.403242,0.815940
serie-a,gols,HT,over,13664,0.277883,0.267426,0.152192,0.464006,0.775834
serie-a,gols,HT,under,13664,0.722117,0.732574,0.152192,0.464006,0.775834
serie-a,handicap,FT,away_minus_1,1708,0.597190,0.487561,0.227239,0.654215,0.635246
serie-a,handicap,FT,away_minus_2,1708,0.809719,0.695419,0.159610,0.486760,0.769906
serie-a,handicap,FT,away_plus_1,1708,0.139930,0.114673,0.109454,0.362836,0.858899
serie-a,handicap,FT,away_plus_2,1708,0.053279,0.043937,0.049154,0.191828,0.945550
serie-a,handicap,FT,draw_minus_1,1708,0.212529,0.207858,0.165245,0.516538,0.787471
serie-a,handicap,FT,draw_minus_2,1708,0.108314,0.149365,0.095745,0.335884,0.891686
serie-a,handicap,FT,draw_plus_1,1708,0.184426,0.140026,0.148197,0.475204,0.815574
serie-a,handicap,FT,draw_plus_2,1708,0.086651,0.070735,0.075597,0.273970,0.913349
serie-a,handicap,FT,home_minus_1,1708,0.190281,0.304581,0.159610,0.486760,0.769906
serie-a,handicap,FT,home_minus_2,1708,0.081967,0.155216,0.080983,0.287059,0.910422
serie-a,handicap,FT,home_plus_1,1708,0.675644,0.745301,0.195509,0.582464,0.709016
serie-a,handicap,FT,home_plus_2,1708,0.860070,0.885327,0.109454,0.362836,0.858899
serie-a,htft,FULL,1_1,1708,0.232436,0.309611,0.172928,0.522418,0.751171
serie-a,htft,FULL,1_2,1708,0.022834,0.014995,0.022327,0.110458,0.977166
serie-a,htft,FULL,1_x,1708,0.054450,0.037304,0.051805,0.216692,0.945550
serie-a,htft,FULL,2_1,1708,0.025761,0.023918,0.025091,0.119468,0.974239
serie-a,htft,FULL,2_2,1708,0.187354,0.139799,0.141380,0.451090,0.809719
serie-a,htft,FULL,2_x,1708,0.056206,0.037396,0.053401,0.221080,0.943794
serie-a,htft,FULL,x_1,1708,0.144614,0.182497,0.122688,0.413395,0.855386
serie-a,htft,FULL,x_2,1708,0.114169,0.102781,0.099018,0.345249,0.885831
serie-a,htft,FULL,x_x,1708,0.162178,0.151698,0.137442,0.447738,0.835480
serie-a,impedimentos,FT,over,17080,0.420258,0.454961,0.207760,0.607911,0.681206
serie-a,impedimentos,FT,under,17080,0.579742,0.545039,0.207760,0.607911,0.681206
serie-a,marca,FT,away_nao,1708,0.310304,0.383387,0.209632,0.607762,0.682084
serie-a,marca,FT,away_sim,1708,0.689696,0.616613,0.209632,0.607762,0.682084
serie-a,marca,FT,home_nao,1708,0.259953,0.218232,0.183450,0.560960,0.741803
serie-a,marca,FT,home_sim,1708,0.740047,0.781768,0.183450,0.560960,0.741803
serie-a,margem,FT,away_1,1708,0.184426,0.140026,0.148197,0.475204,0.815574
serie-a,margem,FT,away_2,1708,0.086651,0.070735,0.075597,0.273970,0.913349
serie-a,margem,FT,away_3,1708,0.035129,0.028786,0.033477,0.144276,0.964871
serie-a,margem,FT,away_4_plus,1708,0.018150,0.015151,0.017612,0.081767,0.981850
serie-a,margem,FT,draw,1708,0.272834,0.232862,0.202027,0.596638,0.724239
serie-a,margem,FT,home_1,1708,0.212529,0.207858,0.165245,0.516538,0.787471
serie-a,margem,FT,home_2,1708,0.108314,0.149365,0.095745,0.335884,0.891686
serie-a,margem,FT,home_3,1708,0.048009,0.084669,0.046955,0.195016,0.951991
serie-a,margem,FT,home_4_plus,1708,0.033958,0.070547,0.035006,0.144641,0.963700
serie-b-italia,1x2,2T,away,277,0.249097,0.174384,0.186024,0.565510,0.750903
serie-b-italia,1x2,2T,draw,277,0.335740,0.338911,0.227629,0.653277,0.657040
serie-b-italia,1x2,2T,home,277,0.415162,0.486705,0.244788,0.689495,0.595668
serie-b-italia,1x2,FT,away,277,0.252708,0.187039,0.191239,0.575411,0.732852
serie-b-italia,1x2,FT,draw,277,0.292419,0.229595,0.212412,0.627018,0.711191
serie-b-italia,1x2,FT,home,277,0.454874,0.583366,0.253332,0.709810,0.584838
serie-b-italia,1x2,HT,away,277,0.231047,0.154464,0.179572,0.559074,0.768953
serie-b-italia,1x2,HT,draw,277,0.433213,0.443210,0.254848,0.702972,0.498195
serie-b-italia,1x2,HT,home,277,0.335740,0.402326,0.225688,0.643028,0.628159
serie-b-italia,asian_handicap,FT,away_minus_0_5,277,0.545126,0.416634,0.253332,0.709810,0.584838
serie-b-italia,asian_handicap,FT,away_minus_1,213,0.708920,0.647776,0.193017,0.579159,0.723005
serie-b-italia,asian_handicap,FT,away_minus_1_5,277,0.776173,0.640533,0.191283,0.574973,0.718412
serie-b-italia,asian_handicap,FT,away_minus_2,240,0.895833,0.818881,0.105815,0.360629,0.870833
serie-b-italia,asian_handicap,FT,away_plus_0_5,277,0.252708,0.187039,0.191239,0.575411,0.732852
serie-b-italia,asian_handicap,FT,away_plus_1,235,0.119149,0.187498,0.104534,0.344313,0.859574
serie-b-italia,asian_handicap,FT,away_plus_1_5,277,0.101083,0.071144,0.086294,0.301713,0.898917
serie-b-italia,asian_handicap,FT,away_plus_2,258,0.034884,0.067137,0.035831,0.151017,0.965116
serie-b-italia,asian_handicap,FT,home_minus_0_5,277,0.454874,0.583366,0.253332,0.709810,0.584838
serie-b-italia,asian_handicap,FT,home_minus_1,213,0.291080,0.352224,0.193017,0.579159,0.723005
serie-b-italia,asian_handicap,FT,home_minus_1_5,277,0.223827,0.359467,0.191283,0.574973,0.718412
serie-b-italia,asian_handicap,FT,home_minus_2,240,0.104167,0.181119,0.105815,0.360629,0.870833
serie-b-italia,asian_handicap,FT,home_plus_0_5,277,0.747292,0.812961,0.191239,0.575411,0.732852
serie-b-italia,asian_handicap,FT,home_plus_1,235,0.880851,0.812502,0.104534,0.344313,0.859574
serie-b-italia,asian_handicap,FT,home_plus_1_5,277,0.898917,0.928856,0.086294,0.301713,0.898917
serie-b-italia,asian_handicap,FT,home_plus_2,258,0.965116,0.932863,0.035831,0.151017,0.965116
serie-b-italia,asian_total,FT,over,1293,0.491106,0.490909,0.219078,0.638174,0.668213
serie-b-italia,asian_total,FT,under,1293,0.508894,0.509091,0.219078,0.638174,0.668213
serie-b-italia,asian_total,HT,over,548,0.361314,0.400366,0.234559,0.668342,0.644161
serie-b-italia,asian_total,HT,under,548,0.638686,0.599634,0.234559,0.668342,0.644161
serie-b-italia,btts,FT,nao,277,0.480144,0.575346,0.273129,0.746699,0.519856
serie-b-italia,btts,FT,sim,277,0.519856,0.424654,0.273129,0.746699,0.519856
serie-b-italia,btts,HT,nao,277,0.805054,0.864671,0.161071,0.517698,0.805054
serie-b-italia,btts,HT,sim,277,0.194946,0.135329,0.161071,0.517698,0.805054
serie-b-italia,btts_algum_tempo,FULL,nao,277,0.613718,0.663545,0.251771,0.705847,0.602888
serie-b-italia,btts_algum_tempo,FULL,sim,277,0.386282,0.336455,0.251771,0.705847,0.602888
serie-b-italia,btts_ambos_tempos,FULL,nao,277,0.942238,0.963504,0.056190,0.252685,0.942238
serie-b-italia,btts_ambos_tempos,FULL,sim,277,0.057762,0.036496,0.056190,0.252685,0.942238
serie-b-italia,cartoes,FT,over,4155,0.545608,0.499969,0.179854,0.540087,0.736221
serie-b-italia,cartoes,FT,under,4155,0.454392,0.500031,0.179854,0.540087,0.736221
serie-b-italia,cartoes,HT,over,2216,0.827166,0.318577,0.403898,1.161838,0.374097
serie-b-italia,cartoes,HT,under,2216,0.172834,0.681423,0.403898,1.161838,0.374097
serie-b-italia,cartoes_1x2,FT,away,277,0.501805,0.463269,0.258819,0.711817,0.505415
serie-b-italia,cartoes_1x2,FT,draw,277,0.173285,0.191111,0.144301,0.464462,0.826715
serie-b-italia,cartoes_1x2,FT,home,277,0.324910,0.345620,0.228186,0.651244,0.675090
serie-b-italia,chutes,FT,over,8587,0.641901,0.647338,0.160714,0.484498,0.758821
serie-b-italia,chutes,FT,under,8587,0.358099,0.352662,0.160714,0.484498,0.758821
serie-b-italia,chutes,HT,over,3601,0.985004,0.834710,0.057792,0.212929,0.930853
serie-b-italia,chutes,HT,under,3601,0.014996,0.165290,0.057792,0.212929,0.930853
serie-b-italia,chutes_alvo,FT,over,4709,0.600127,0.583822,0.191521,0.564672,0.709492
serie-b-italia,chutes_alvo,FT,under,4709,0.399873,0.416178,0.191521,0.564672,0.709492
serie-b-italia,chutes_alvo,HT,over,2493,0.910951,0.487205,0.282197,0.766880,0.461693
serie-b-italia,chutes_alvo,HT,under,2493,0.089049,0.512795,0.282197,0.766880,0.461693
serie-b-italia,correct_score,FT,0_0,277,0.068592,0.090949,0.069063,0.275258,0.931408
serie-b-italia,correct_score,FT,0_1,277,0.064982,0.061241,0.062549,0.254644,0.935018
serie-b-italia,correct_score,FT,0_2,277,0.039711,0.030743,0.037105,0.156005,0.960289
serie-b-italia,correct_score,FT,0_3,277,0.021661,0.011047,0.021222,0.107875,0.978339
serie-b-italia,correct_score,FT,0_4,277,0.007220,0.003337,0.007200,0.045533,0.992780
serie-b-italia,correct_score,FT,1_0,277,0.119134,0.125000,0.105624,0.367883,0.880866
serie-b-italia,correct_score,FT,1_1,277,0.148014,0.099347,0.127180,0.424655,0.851986
serie-b-italia,correct_score,FT,1_2,277,0.072202,0.042048,0.068912,0.286423,0.927798
serie-b-italia,correct_score,FT,1_3,277,0.028881,0.014542,0.027800,0.125252,0.971119
serie-b-italia,correct_score,FT,1_4,277,0.000000,0.004271,0.000052,0.004297,1.000000
serie-b-italia,correct_score,FT,2_0,277,0.083032,0.110952,0.075494,0.280563,0.916968
serie-b-italia,correct_score,FT,2_1,277,0.079422,0.076858,0.072962,0.276879,0.920578
serie-b-italia,correct_score,FT,2_2,277,0.061372,0.032469,0.059270,0.266052,0.938628
serie-b-italia,correct_score,FT,2_3,277,0.010830,0.010760,0.010914,0.068629,0.989170
serie-b-italia,correct_score,FT,2_4,277,0.000000,0.003056,0.000024,0.003068,1.000000
serie-b-italia,correct_score,FT,3_0,277,0.057762,0.071232,0.053497,0.209724,0.942238
serie-b-italia,correct_score,FT,3_1,277,0.039711,0.046915,0.038507,0.170248,0.960289
serie-b-italia,correct_score,FT,3_2,277,0.032491,0.018861,0.031985,0.162939,0.967509
serie-b-italia,correct_score,FT,3_3,277,0.014440,0.005992,0.014429,0.098770,0.985560
serie-b-italia,correct_score,FT,3_4,277,0.003610,0.001646,0.003611,0.026803,0.996390
serie-b-italia,correct_score,FT,4_0,277,0.007220,0.038306,0.008824,0.060063,0.992780
serie-b-italia,correct_score,FT,4_1,277,0.010830,0.024084,0.011320,0.072011,0.989170
serie-b-italia,correct_score,FT,4_2,277,0.010830,0.009256,0.010700,0.065733,0.989170
serie-b-italia,correct_score,FT,4_3,277,0.000000,0.002832,0.000019,0.002842,1.000000
serie-b-italia,correct_score,FT,4_4,277,0.000000,0.000756,0.000002,0.000757,1.000000
serie-b-italia,correct_score,FT,other_away,277,0.003610,0.004349,0.003448,0.016523,0.996390
serie-b-italia,correct_score,FT,other_draw,277,0.000000,0.000082,0.000000,0.000082,1.000000
serie-b-italia,correct_score,FT,other_home,277,0.014440,0.059069,0.021992,0.115267,0.985560
serie-b-italia,correct_score,HT,0_0,277,0.292419,0.361829,0.225861,0.644422,0.664260
serie-b-italia,correct_score,HT,0_1,277,0.144404,0.111658,0.121136,0.404221,0.855596
serie-b-italia,correct_score,HT,0_2,277,0.057762,0.022489,0.055557,0.250390,0.942238
serie-b-italia,correct_score,HT,1_0,277,0.241877,0.236882,0.179991,0.543641,0.758123
serie-b-italia,correct_score,HT,1_1,277,0.126354,0.076575,0.112061,0.392661,0.873646
serie-b-italia,correct_score,HT,1_2,277,0.025271,0.013488,0.024939,0.136507,0.974729
serie-b-italia,correct_score,HT,2_0,277,0.064982,0.092575,0.062679,0.249672,0.935018
serie-b-italia,correct_score,HT,2_1,277,0.021661,0.026453,0.021076,0.100771,0.978339
serie-b-italia,correct_score,HT,2_2,277,0.010830,0.004638,0.010809,0.071663,0.989170
serie-b-italia,correct_score,HT,other,277,0.014440,0.053412,0.017946,0.108679,0.985560
serie-b-italia,dnb,2T,away,184,0.375000,0.279315,0.233709,0.668061,0.625000
serie-b-italia,dnb,2T,home,184,0.625000,0.720685,0.233709,0.668061,0.625000
serie-b-italia,dnb,FT,away,196,0.357143,0.246212,0.229627,0.661626,0.653061
serie-b-italia,dnb,FT,home,196,0.642857,0.753788,0.229627,0.661626,0.653061
serie-b-italia,dnb,HT,away,157,0.407643,0.286415,0.241736,0.693703,0.636943
serie-b-italia,dnb,HT,home,157,0.592357,0.713585,0.241736,0.693703,0.636943
serie-b-italia,dupla,2T,12,277,0.664260,0.661089,0.227629,0.653277,0.657040
serie-b-italia,dupla,2T,1x,277,0.750903,0.825616,0.186024,0.565510,0.750903
serie-b-italia,dupla,2T,x2,277,0.584838,0.513295,0.244788,0.689495,0.595668
serie-b-italia,dupla,FT,12,277,0.707581,0.770405,0.212412,0.627018,0.711191
serie-b-italia,dupla,FT,1x,277,0.747292,0.812961,0.191239,0.575411,0.732852
