liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
brasileirao,impedimentos,FT,0,0.00,0.10,1922,0.066300,0.121228,0.054928
brasileirao,impedimentos,FT,1,0.10,0.20,4520,0.151905,0.205531,0.053626
brasileirao,impedimentos,FT,2,0.20,0.30,4447,0.248248,0.269170,0.020922
brasileirao,impedimentos,FT,3,0.30,0.40,3856,0.348955,0.356068,0.007114
brasileirao,impedimentos,FT,4,0.40,0.50,3705,0.449886,0.440486,-0.009400
brasileirao,impedimentos,FT,5,0.50,0.60,3705,0.550114,0.559514,0.009400
brasileirao,impedimentos,FT,6,0.60,0.70,3856,0.651045,0.643932,-0.007114
brasileirao,impedimentos,FT,7,0.70,0.80,4447,0.751752,0.730830,-0.020922
brasileirao,impedimentos,FT,8,0.80,0.90,4520,0.848095,0.794469,-0.053626
brasileirao,impedimentos,FT,9,0.90,1.00,1922,0.933700,0.878772,-0.054928
brasileirao,marca,FT,0,0.00,0.10,266,0.071179,0.112782,0.041603
brasileirao,marca,FT,1,0.10,0.20,758,0.150535,0.195251,0.044715
brasileirao,marca,FT,2,0.20,0.30,653,0.247512,0.297090,0.049578
brasileirao,marca,FT,3,0.30,0.40,668,0.355288,0.378743,0.023454
brasileirao,marca,FT,4,0.40,0.50,1345,0.455219,0.488476,0.033256
brasileirao,marca,FT,5,0.50,0.60,1345,0.544781,0.511524,-0.033256
brasileirao,marca,FT,6,0.60,0.70,668,0.644712,0.621257,-0.023454
brasileirao,marca,FT,7,0.70,0.80,653,0.752488,0.702910,-0.049578
brasileirao,marca,FT,8,0.80,0.90,758,0.849465,0.804749,-0.044715
brasileirao,marca,FT,9,0.90,1.00,266,0.928821,0.887218,-0.041603
brasileirao,margem,FT,0,0.00,0.10,8830,0.032031,0.037826,0.005794
brasileirao,margem,FT,1,0.10,0.20,3843,0.149072,0.136092,-0.012980
brasileirao,margem,FT,2,0.20,0.30,3544,0.241402,0.245203,0.003801
brasileirao,margem,FT,3,0.30,0.40,345,0.329764,0.307246,-0.022518
brasileirao,margem,FT,4,0.40,0.50,30,0.440349,0.366667,-0.073683
brasileirao,margem,FT,5,0.50,0.60,13,0.521068,0.153846,-0.367222
brasileirao-b,1x2,2T,0,0.00,0.10,104,0.069255,0.240385,0.171130
brasileirao-b,1x2,2T,1,0.10,0.20,157,0.143551,0.248408,0.104856
brasileirao-b,1x2,2T,2,0.20,0.30,133,0.253587,0.353383,0.099797
brasileirao-b,1x2,2T,3,0.30,0.40,206,0.348501,0.373786,0.025285
brasileirao-b,1x2,2T,4,0.40,0.50,147,0.449141,0.319728,-0.129413
brasileirao-b,1x2,2T,5,0.50,0.60,105,0.544360,0.438095,-0.106265
brasileirao-b,1x2,2T,6,0.60,0.70,60,0.636172,0.383333,-0.252839
brasileirao-b,1x2,2T,7,0.70,0.80,17,0.736473,0.352941,-0.383531
brasileirao-b,1x2,2T,8,0.80,0.90,1,0.869845,0.000000,-0.869845
brasileirao-b,1x2,FT,0,0.00,0.10,128,0.065350,0.234375,0.169025
brasileirao-b,1x2,FT,1,0.10,0.20,197,0.152379,0.253807,0.101428
brasileirao-b,1x2,FT,2,0.20,0.30,196,0.244471,0.316327,0.071856
brasileirao-b,1x2,FT,3,0.30,0.40,119,0.343465,0.319328,-0.024137
brasileirao-b,1x2,FT,4,0.40,0.50,59,0.443719,0.406780,-0.036940
brasileirao-b,1x2,FT,5,0.50,0.60,62,0.551357,0.338710,-0.212647
brasileirao-b,1x2,FT,6,0.60,0.70,67,0.648540,0.477612,-0.170928
brasileirao-b,1x2,FT,7,0.70,0.80,75,0.746382,0.520000,-0.226382
brasileirao-b,1x2,FT,8,0.80,0.90,24,0.844062,0.583333,-0.260729
brasileirao-b,1x2,FT,9,0.90,1.00,3,0.925392,0.000000,-0.925392
brasileirao-b,1x2,HT,0,0.00,0.10,116,0.070185,0.094828,0.024643
brasileirao-b,1x2,HT,1,0.10,0.20,181,0.142189,0.237569,0.095381
brasileirao-b,1x2,HT,2,0.20,0.30,86,0.253166,0.255814,0.002648
brasileirao-b,1x2,HT,3,0.30,0.40,128,0.356992,0.390625,0.033633
brasileirao-b,1x2,HT,4,0.40,0.50,236,0.448151,0.415254,-0.032897
brasileirao-b,1x2,HT,5,0.50,0.60,144,0.540905,0.493056,-0.047849
brasileirao-b,1x2,HT,6,0.60,0.70,36,0.633522,0.388889,-0.244633
brasileirao-b,1x2,HT,7,0.70,0.80,3,0.731495,0.333333,-0.398162
brasileirao-b,asian_handicap,FT,0,0.00,0.10,900,0.045184,0.075556,0.030372
brasileirao-b,asian_handicap,FT,1,0.10,0.20,452,0.148852,0.146018,-0.002834
brasileirao-b,asian_handicap,FT,2,0.20,0.30,356,0.249243,0.264045,0.014802
brasileirao-b,asian_handicap,FT,3,0.30,0.40,286,0.351966,0.297203,-0.054763
brasileirao-b,asian_handicap,FT,4,0.40,0.50,294,0.451246,0.486395,0.035148
brasileirao-b,asian_handicap,FT,5,0.50,0.60,294,0.548754,0.513605,-0.035148
brasileirao-b,asian_handicap,FT,6,0.60,0.70,286,0.648034,0.702797,0.054763
brasileirao-b,asian_handicap,FT,7,0.70,0.80,356,0.750757,0.735955,-0.014802
brasileirao-b,asian_handicap,FT,8,0.80,0.90,452,0.851148,0.853982,0.002834
brasileirao-b,asian_handicap,FT,9,0.90,1.00,900,0.954816,0.924444,-0.030372
brasileirao-b,asian_total,FT,0,0.00,0.10,113,0.065359,0.150442,0.085083
brasileirao-b,asian_total,FT,1,0.10,0.20,267,0.153580,0.198502,0.044922
brasileirao-b,asian_total,FT,2,0.20,0.30,351,0.250100,0.256410,0.006310
brasileirao-b,asian_total,FT,3,0.30,0.40,362,0.347738,0.350829,0.003091
brasileirao-b,asian_total,FT,4,0.40,0.50,348,0.451032,0.454023,0.002991
brasileirao-b,asian_total,FT,5,0.50,0.60,348,0.548968,0.545977,-0.002991
brasileirao-b,asian_total,FT,6,0.60,0.70,362,0.652262,0.649171,-0.003091
brasileirao-b,asian_total,FT,7,0.70,0.80,351,0.749900,0.743590,-0.006310
brasileirao-b,asian_total,FT,8,0.80,0.90,267,0.846420,0.801498,-0.044922
brasileirao-b,asian_total,FT,9,0.90,1.00,113,0.934641,0.849558,-0.085083
brasileirao-b,asian_total,HT,0,0.00,0.10,20,0.081542,0.250000,0.168458
brasileirao-b,asian_total,HT,1,0.10,0.20,142,0.157021,0.197183,0.040162
brasileirao-b,asian_total,HT,2,0.20,0.30,204,0.251163,0.289216,0.038053
brasileirao-b,asian_total,HT,3,0.30,0.40,159,0.348141,0.364780,0.016639
brasileirao-b,asian_total,HT,4,0.40,0.50,122,0.447364,0.573770,0.126406
brasileirao-b,asian_total,HT,5,0.50,0.60,122,0.552636,0.426230,-0.126406
brasileirao-b,asian_total,HT,6,0.60,0.70,159,0.651859,0.635220,-0.016639
brasileirao-b,asian_total,HT,7,0.70,0.80,204,0.748837,0.710784,-0.038053
brasileirao-b,asian_total,HT,8,0.80,0.90,142,0.842979,0.802817,-0.040162
brasileirao-b,asian_total,HT,9,0.90,1.00,20,0.918458,0.750000,-0.168458
brasileirao-b,btts,FT,0,0.00,0.10,6,0.054323,0.500000,0.445677
brasileirao-b,btts,FT,1,0.10,0.20,14,0.154067,0.428571,0.274505
brasileirao-b,btts,FT,2,0.20,0.30,80,0.252592,0.450000,0.197408
brasileirao-b,btts,FT,3,0.30,0.40,113,0.353743,0.522124,0.168381
brasileirao-b,btts,FT,4,0.40,0.50,97,0.444713,0.494845,0.050132
brasileirao-b,btts,FT,5,0.50,0.60,97,0.555287,0.505155,-0.050132
brasileirao-b,btts,FT,6,0.60,0.70,113,0.646257,0.477876,-0.168381
brasileirao-b,btts,FT,7,0.70,0.80,80,0.747408,0.550000,-0.197408
brasileirao-b,btts,FT,8,0.80,0.90,14,0.845933,0.571429,-0.274505
brasileirao-b,btts,FT,9,0.90,1.00,6,0.945677,0.500000,-0.445677
brasileirao-b,btts,HT,0,0.00,0.10,143,0.068332,0.181818,0.113487
brasileirao-b,btts,HT,1,0.10,0.20,152,0.132194,0.223684,0.091490
brasileirao-b,btts,HT,2,0.20,0.30,13,0.223740,0.153846,-0.069894
brasileirao-b,btts,HT,3,0.30,0.40,2,0.340049,0.000000,-0.340049
brasileirao-b,btts,HT,6,0.60,0.70,2,0.659951,1.000000,0.340049
brasileirao-b,btts,HT,7,0.70,0.80,13,0.776260,0.846154,0.069894
brasileirao-b,btts,HT,8,0.80,0.90,152,0.867806,0.776316,-0.091490
brasileirao-b,btts,HT,9,0.90,1.00,143,0.931668,0.818182,-0.113487
brasileirao-b,btts_algum_tempo,FULL,0,0.00,0.10,12,0.061920,0.333333,0.271413
brasileirao-b,btts_algum_tempo,FULL,1,0.10,0.20,67,0.168049,0.328358,0.160309
brasileirao-b,btts_algum_tempo,FULL,2,0.20,0.30,108,0.252109,0.351852,0.099743
brasileirao-b,btts_algum_tempo,FULL,3,0.30,0.40,89,0.338486,0.415730,0.077244
brasileirao-b,btts_algum_tempo,FULL,4,0.40,0.50,34,0.445966,0.411765,-0.034201
brasileirao-b,btts_algum_tempo,FULL,5,0.50,0.60,34,0.554034,0.588235,0.034201
brasileirao-b,btts_algum_tempo,FULL,6,0.60,0.70,89,0.661514,0.584270,-0.077244
brasileirao-b,btts_algum_tempo,FULL,7,0.70,0.80,108,0.747891,0.648148,-0.099743
brasileirao-b,btts_algum_tempo,FULL,8,0.80,0.90,67,0.831951,0.671642,-0.160309
brasileirao-b,btts_algum_tempo,FULL,9,0.90,1.00,12,0.938080,0.666667,-0.271413
brasileirao-b,btts_ambos_tempos,FULL,0,0.00,0.10,307,0.023430,0.039088,0.015658
brasileirao-b,btts_ambos_tempos,FULL,1,0.10,0.20,2,0.132619,0.000000,-0.132619
brasileirao-b,btts_ambos_tempos,FULL,2,0.20,0.30,1,0.203276,0.000000,-0.203276
brasileirao-b,btts_ambos_tempos,FULL,7,0.70,0.80,1,0.796724,1.000000,0.203276
brasileirao-b,btts_ambos_tempos,FULL,8,0.80,0.90,2,0.867381,1.000000,0.132619
brasileirao-b,btts_ambos_tempos,FULL,9,0.90,1.00,307,0.976570,0.960912,-0.015658
brasileirao-b,cartoes,FT,0,0.00,0.10,1059,0.053036,0.066100,0.013065
brasileirao-b,cartoes,FT,1,0.10,0.20,958,0.148797,0.186848,0.038051
brasileirao-b,cartoes,FT,2,0.20,0.30,992,0.250549,0.269153,0.018604
brasileirao-b,cartoes,FT,3,0.30,0.40,858,0.349800,0.375291,0.025492
brasileirao-b,cartoes,FT,4,0.40,0.50,783,0.451534,0.457216,0.005682
brasileirao-b,cartoes,FT,5,0.50,0.60,783,0.548466,0.542784,-0.005682
brasileirao-b,cartoes,FT,6,0.60,0.70,858,0.650200,0.624709,-0.025492
brasileirao-b,cartoes,FT,7,0.70,0.80,992,0.749451,0.730847,-0.018604
brasileirao-b,cartoes,FT,8,0.80,0.90,958,0.851203,0.813152,-0.038051
brasileirao-b,cartoes,FT,9,0.90,1.00,1059,0.946964,0.933900,-0.013065
brasileirao-b,cartoes,HT,0,0.00,0.10,421,0.050281,0.589074,0.538793
brasileirao-b,cartoes,HT,1,0.10,0.20,677,0.160531,0.725258,0.564727
brasileirao-b,cartoes,HT,2,0.20,0.30,465,0.231418,0.490323,0.258905
brasileirao-b,cartoes,HT,3,0.30,0.40,163,0.363900,0.582822,0.218922
brasileirao-b,cartoes,HT,4,0.40,0.50,754,0.456465,0.493369,0.036904
brasileirao-b,cartoes,HT,5,0.50,0.60,754,0.543535,0.506631,-0.036904
brasileirao-b,cartoes,HT,6,0.60,0.70,163,0.636100,0.417178,-0.218922
brasileirao-b,cartoes,HT,7,0.70,0.80,465,0.768582,0.509677,-0.258905
brasileirao-b,cartoes,HT,8,0.80,0.90,677,0.839469,0.274742,-0.564727
brasileirao-b,cartoes,HT,9,0.90,1.00,421,0.949719,0.410926,-0.538793
brasileirao-b,cartoes_1x2,FT,0,0.00,0.10,45,0.027324,0.022222,-0.005102
brasileirao-b,cartoes_1x2,FT,1,0.10,0.20,292,0.175503,0.205479,0.029976
brasileirao-b,cartoes_1x2,FT,2,0.20,0.30,86,0.249662,0.279070,0.029408
brasileirao-b,cartoes_1x2,FT,3,0.30,0.40,181,0.355104,0.441989,0.086885
brasileirao-b,cartoes_1x2,FT,4,0.40,0.50,189,0.446806,0.375661,-0.071145
brasileirao-b,cartoes_1x2,FT,5,0.50,0.60,81,0.540881,0.456790,-0.084091
brasileirao-b,cartoes_1x2,FT,6,0.60,0.70,25,0.636077,0.360000,-0.276077
brasileirao-b,cartoes_1x2,FT,7,0.70,0.80,3,0.728504,0.333333,-0.395171
brasileirao-b,cartoes_1x2,FT,8,0.80,0.90,11,0.878463,1.000000,0.121537
brasileirao-b,cartoes_1x2,FT,9,0.90,1.00,17,0.927672,0.941176,0.013504
brasileirao-b,chutes,FT,0,0.00,0.10,4142,0.022395,0.066152,0.043756
brasileirao-b,chutes,FT,1,0.10,0.20,1367,0.148910,0.255304,0.106393
brasileirao-b,chutes,FT,2,0.20,0.30,1345,0.250245,0.333086,0.082840
brasileirao-b,chutes,FT,3,0.30,0.40,1394,0.350750,0.403156,0.052406
brasileirao-b,chutes,FT,4,0.40,0.50,1362,0.451012,0.469163,0.018151
brasileirao-b,chutes,FT,5,0.50,0.60,1362,0.548988,0.530837,-0.018151
brasileirao-b,chutes,FT,6,0.60,0.70,1394,0.649250,0.596844,-0.052406
brasileirao-b,chutes,FT,7,0.70,0.80,1345,0.749755,0.666914,-0.082840
brasileirao-b,chutes,FT,8,0.80,0.90,1367,0.851090,0.744696,-0.106393
brasileirao-b,chutes,FT,9,0.90,1.00,4142,0.977605,0.933848,-0.043756
brasileirao-b,chutes,HT,0,0.00,0.10,2208,0.035161,0.009964,-0.025198
brasileirao-b,chutes,HT,1,0.10,0.20,739,0.144599,0.032476,-0.112123
brasileirao-b,chutes,HT,2,0.20,0.30,425,0.249629,0.080000,-0.169629
brasileirao-b,chutes,HT,3,0.30,0.40,338,0.343594,0.233728,-0.109867
brasileirao-b,chutes,HT,4,0.40,0.50,320,0.450693,0.384375,-0.066318
brasileirao-b,chutes,HT,5,0.50,0.60,320,0.549307,0.615625,0.066318
brasileirao-b,chutes,HT,6,0.60,0.70,338,0.656406,0.766272,0.109867
brasileirao-b,chutes,HT,7,0.70,0.80,425,0.750371,0.920000,0.169629
brasileirao-b,chutes,HT,8,0.80,0.90,739,0.855401,0.967524,0.112123
brasileirao-b,chutes,HT,9,0.90,1.00,2208,0.964839,0.990036,0.025198
brasileirao-b,chutes_alvo,FT,0,0.00,0.10,935,0.057404,0.140107,0.082703
brasileirao-b,chutes_alvo,FT,1,0.10,0.20,1089,0.157166,0.254362,0.097195
brasileirao-b,chutes_alvo,FT,2,0.20,0.30,521,0.269472,0.287908,0.018436
brasileirao-b,chutes_alvo,FT,3,0.30,0.40,1490,0.322249,0.360403,0.038153
brasileirao-b,chutes_alvo,FT,4,0.40,0.50,1235,0.454575,0.422672,-0.031903
brasileirao-b,chutes_alvo,FT,5,0.50,0.60,1235,0.545425,0.577328,0.031903
brasileirao-b,chutes_alvo,FT,6,0.60,0.70,1490,0.677751,0.639597,-0.038153
brasileirao-b,chutes_alvo,FT,7,0.70,0.80,521,0.730528,0.712092,-0.018436
brasileirao-b,chutes_alvo,FT,8,0.80,0.90,1089,0.842834,0.745638,-0.097195
brasileirao-b,chutes_alvo,FT,9,0.90,1.00,935,0.942596,0.859893,-0.082703
brasileirao-b,chutes_alvo,HT,1,0.10,0.20,620,0.163022,0.083871,-0.079151
brasileirao-b,chutes_alvo,HT,2,0.20,0.30,964,0.280323,0.608921,0.328598
brasileirao-b,chutes_alvo,HT,3,0.30,0.40,276,0.304820,0.528986,0.224166
brasileirao-b,chutes_alvo,HT,4,0.40,0.50,930,0.469160,0.389247,-0.079913
brasileirao-b,chutes_alvo,HT,5,0.50,0.60,930,0.530840,0.610753,0.079913
brasileirao-b,chutes_alvo,HT,6,0.60,0.70,276,0.695180,0.471014,-0.224166
brasileirao-b,chutes_alvo,HT,7,0.70,0.80,964,0.719677,0.391079,-0.328598
brasileirao-b,chutes_alvo,HT,8,0.80,0.90,620,0.836978,0.916129,0.079151
brasileirao-b,correct_score,FT,0,0.00,0.10,7648,0.020310,0.024451,0.004141
brasileirao-b,correct_score,FT,1,0.10,0.20,901,0.136544,0.119867,-0.016677
brasileirao-b,correct_score,FT,2,0.20,0.30,121,0.231693,0.123967,-0.107726
brasileirao-b,correct_score,FT,3,0.30,0.40,8,0.345905,0.000000,-0.345905
brasileirao-b,correct_score,FT,4,0.40,0.50,2,0.419815,0.000000,-0.419815
brasileirao-b,correct_score,HT,0,0.00,0.10,2185,0.030606,0.042563,0.011957
brasileirao-b,correct_score,HT,1,0.10,0.20,343,0.135423,0.142857,0.007435
brasileirao-b,correct_score,HT,2,0.20,0.30,262,0.256452,0.229008,-0.027444
brasileirao-b,correct_score,HT,3,0.30,0.40,153,0.343896,0.274510,-0.069386
brasileirao-b,correct_score,HT,4,0.40,0.50,97,0.446176,0.453608,0.007432
brasileirao-b,correct_score,HT,5,0.50,0.60,50,0.541698,0.380000,-0.161698
brasileirao-b,correct_score,HT,6,0.60,0.70,9,0.644808,0.333333,-0.311475
brasileirao-b,correct_score,HT,7,0.70,0.80,1,0.703214,0.000000,-0.703214
brasileirao-b,dnb,2T,0,0.00,0.10,29,0.064705,0.482759,0.418053
brasileirao-b,dnb,2T,1,0.10,0.20,68,0.152578,0.323529,0.170951
brasileirao-b,dnb,2T,2,0.20,0.30,41,0.243768,0.341463,0.097695
brasileirao-b,dnb,2T,3,0.30,0.40,34,0.346205,0.470588,0.124383
brasileirao-b,dnb,2T,4,0.40,0.50,25,0.460490,0.480000,0.019510
brasileirao-b,dnb,2T,5,0.50,0.60,25,0.539510,0.520000,-0.019510
brasileirao-b,dnb,2T,6,0.60,0.70,34,0.653795,0.529412,-0.124383
brasileirao-b,dnb,2T,7,0.70,0.80,41,0.756232,0.658537,-0.097695
brasileirao-b,dnb,2T,8,0.80,0.90,68,0.847422,0.676471,-0.170951
brasileirao-b,dnb,2T,9,0.90,1.00,29,0.935295,0.517241,-0.418053
brasileirao-b,dnb,FT,0,0.00,0.10,58,0.060706,0.293103,0.232398
brasileirao-b,dnb,FT,1,0.10,0.20,70,0.144129,0.314286,0.170157
brasileirao-b,dnb,FT,2,0.20,0.30,42,0.248191,0.404762,0.156571
brasileirao-b,dnb,FT,3,0.30,0.40,20,0.344553,0.550000,0.205447
brasileirao-b,dnb,FT,4,0.40,0.50,21,0.458924,0.523810,0.064885
brasileirao-b,dnb,FT,5,0.50,0.60,21,0.541076,0.476190,-0.064885
brasileirao-b,dnb,FT,6,0.60,0.70,20,0.655447,0.450000,-0.205447
brasileirao-b,dnb,FT,7,0.70,0.80,42,0.751809,0.595238,-0.156571
brasileirao-b,dnb,FT,8,0.80,0.90,70,0.855871,0.685714,-0.170157
brasileirao-b,dnb,FT,9,0.90,1.00,58,0.939294,0.706897,-0.232398
brasileirao-b,dnb,HT,0,0.00,0.10,14,0.067044,0.214286,0.147242
brasileirao-b,dnb,HT,1,0.10,0.20,44,0.152592,0.227273,0.074680
brasileirao-b,dnb,HT,2,0.20,0.30,41,0.248532,0.487805,0.239273
brasileirao-b,dnb,HT,3,0.30,0.40,30,0.347795,0.566667,0.218872
brasileirao-b,dnb,HT,4,0.40,0.50,16,0.456606,0.500000,0.043394
brasileirao-b,dnb,HT,5,0.50,0.60,16,0.543394,0.500000,-0.043394
brasileirao-b,dnb,HT,6,0.60,0.70,30,0.652205,0.433333,-0.218872
brasileirao-b,dnb,HT,7,0.70,0.80,41,0.751468,0.512195,-0.239273
brasileirao-b,dnb,HT,8,0.80,0.90,44,0.847408,0.772727,-0.074680
brasileirao-b,dnb,HT,9,0.90,1.00,14,0.932956,0.785714,-0.147242
brasileirao-b,dupla,2T,1,0.10,0.20,1,0.130155,1.000000,0.869845
brasileirao-b,dupla,2T,2,0.20,0.30,17,0.263527,0.647059,0.383531
brasileirao-b,dupla,2T,3,0.30,0.40,60,0.363828,0.616667,0.252839
brasileirao-b,dupla,2T,4,0.40,0.50,105,0.455640,0.561905,0.106265
brasileirao-b,dupla,2T,5,0.50,0.60,147,0.550859,0.680272,0.129413
brasileirao-b,dupla,2T,6,0.60,0.70,206,0.651499,0.626214,-0.025285
brasileirao-b,dupla,2T,7,0.70,0.80,133,0.746413,0.646617,-0.099797
brasileirao-b,dupla,2T,8,0.80,0.90,157,0.856449,0.751592,-0.104856
brasileirao-b,dupla,2T,9,0.90,1.00,104,0.930745,0.759615,-0.171130
brasileirao-b,dupla,FT,0,0.00,0.10,3,0.074608,1.000000,0.925392
brasileirao-b,dupla,FT,1,0.10,0.20,24,0.155938,0.416667,0.260729
brasileirao-b,dupla,FT,2,0.20,0.30,75,0.253618,0.480000,0.226382
brasileirao-b,dupla,FT,3,0.30,0.40,67,0.351460,0.522388,0.170928
brasileirao-b,dupla,FT,4,0.40,0.50,62,0.448643,0.661290,0.212647
brasileirao-b,dupla,FT,5,0.50,0.60,59,0.556281,0.593220,0.036940
brasileirao-b,dupla,FT,6,0.60,0.70,119,0.656535,0.680672,0.024137
brasileirao-b,dupla,FT,7,0.70,0.80,196,0.755529,0.683673,-0.071856
brasileirao-b,dupla,FT,8,0.80,0.90,197,0.847621,0.746193,-0.101428
brasileirao-b,dupla,FT,9,0.90,1.00,128,0.934650,0.765625,-0.169025
brasileirao-b,dupla,HT,2,0.20,0.30,3,0.268505,0.666667,0.398162
brasileirao-b,dupla,HT,3,0.30,0.40,36,0.366478,0.611111,0.244633
brasileirao-b,dupla,HT,4,0.40,0.50,144,0.459095,0.506944,0.047849
brasileirao-b,dupla,HT,5,0.50,0.60,236,0.551849,0.584746,0.032897
brasileirao-b,dupla,HT,6,0.60,0.70,128,0.643008,0.609375,-0.033633
brasileirao-b,dupla,HT,7,0.70,0.80,86,0.746834,0.744186,-0.002648
brasileirao-b,dupla,HT,8,0.80,0.90,181,0.857811,0.762431,-0.095381
brasileirao-b,dupla,HT,9,0.90,1.00,116,0.929815,0.905172,-0.024643
brasileirao-b,escanteios,FT,0,0.00,0.10,1233,0.046968,0.120843,0.073876
brasileirao-b,escanteios,FT,1,0.10,0.20,1382,0.149858,0.238061,0.088203
brasileirao-b,escanteios,FT,2,0.20,0.30,1290,0.250275,0.307752,0.057477
brasileirao-b,escanteios,FT,3,0.30,0.40,1159,0.350359,0.396894,0.046534
brasileirao-b,escanteios,FT,4,0.40,0.50,1136,0.449792,0.484155,0.034363
brasileirao-b,escanteios,FT,5,0.50,0.60,1136,0.550208,0.515845,-0.034363
brasileirao-b,escanteios,FT,6,0.60,0.70,1159,0.649641,0.603106,-0.046534
brasileirao-b,escanteios,FT,7,0.70,0.80,1290,0.749725,0.692248,-0.057477
brasileirao-b,escanteios,FT,8,0.80,0.90,1382,0.850142,0.761939,-0.088203
brasileirao-b,escanteios,FT,9,0.90,1.00,1233,0.953032,0.879157,-0.073876
brasileirao-b,escanteios,HT,0,0.00,0.10,1058,0.052697,0.118147,0.065450
brasileirao-b,escanteios,HT,1,0.10,0.20,1177,0.148725,0.200510,0.051785
brasileirao-b,escanteios,HT,2,0.20,0.30,867,0.249081,0.274510,0.025429
brasileirao-b,escanteios,HT,3,0.30,0.40,806,0.348665,0.370968,0.022303
brasileirao-b,escanteios,HT,4,0.40,0.50,742,0.450748,0.460916,0.010169
brasileirao-b,escanteios,HT,5,0.50,0.60,742,0.549252,0.539084,-0.010169
brasileirao-b,escanteios,HT,6,0.60,0.70,806,0.651335,0.629032,-0.022303
brasileirao-b,escanteios,HT,7,0.70,0.80,867,0.750919,0.725490,-0.025429
brasileirao-b,escanteios,HT,8,0.80,0.90,1177,0.851275,0.799490,-0.051785
brasileirao-b,escanteios,HT,9,0.90,1.00,1058,0.947303,0.881853,-0.065450
brasileirao-b,escanteios_1x2,FT,0,0.00,0.10,115,0.046760,0.060870,0.014110
brasileirao-b,escanteios_1x2,FT,1,0.10,0.20,273,0.124388,0.080586,-0.043802
brasileirao-b,escanteios_1x2,FT,2,0.20,0.30,108,0.252041,0.259259,0.007219
brasileirao-b,escanteios_1x2,FT,3,0.30,0.40,94,0.344607,0.393617,0.049010
brasileirao-b,escanteios_1x2,FT,4,0.40,0.50,84,0.452405,0.404762,-0.047643
brasileirao-b,escanteios_1x2,FT,5,0.50,0.60,89,0.556578,0.674157,0.117580
brasileirao-b,escanteios_1x2,FT,6,0.60,0.70,86,0.644439,0.627907,-0.016532
brasileirao-b,escanteios_1x2,FT,7,0.70,0.80,43,0.747227,0.790698,0.043471
brasileirao-b,escanteios_1x2,FT,8,0.80,0.90,10,0.824289,0.700000,-0.124289
brasileirao-b,escanteios_1x2,FT,9,0.90,1.00,28,0.989949,0.964286,-0.025663
brasileirao-b,escanteios_1x2,HT,0,0.00,0.10,38,0.020845,0.026316,0.005470
brasileirao-b,escanteios_1x2,HT,1,0.10,0.20,234,0.179018,0.217949,0.038931
brasileirao-b,escanteios_1x2,HT,2,0.20,0.30,200,0.237155,0.200000,-0.037155
brasileirao-b,escanteios_1x2,HT,3,0.30,0.40,149,0.345234,0.382550,0.037316
brasileirao-b,escanteios_1x2,HT,4,0.40,0.50,133,0.454314,0.436090,-0.018224
brasileirao-b,escanteios_1x2,HT,5,0.50,0.60,108,0.539386,0.555556,0.016169
brasileirao-b,escanteios_1x2,HT,6,0.60,0.70,39,0.633960,0.461538,-0.172422
brasileirao-b,escanteios_1x2,HT,7,0.70,0.80,4,0.746584,0.750000,0.003416
brasileirao-b,escanteios_1x2,HT,8,0.80,0.90,15,0.856704,0.866667,0.009963
brasileirao-b,escanteios_1x2,HT,9,0.90,1.00,10,0.920790,0.900000,-0.020790
brasileirao-b,escanteios_exato,FT,0,0.00,0.10,3493,0.035599,0.047524,0.011925
brasileirao-b,escanteios_exato,FT,1,0.10,0.20,1417,0.121138,0.098800,-0.022337
brasileirao-b,escanteios_exato,FT,2,0.20,0.30,34,0.233300,0.058824,-0.174477
brasileirao-b,escanteios_exato,FT,3,0.30,0.40,9,0.336691,0.111111,-0.225580
brasileirao-b,escanteios_exato,FT,4,0.40,0.50,7,0.434120,0.142857,-0.291263
brasileirao-b,faltas,FT,0,0.00,0.10,1256,0.044250,0.078025,0.033775
brasileirao-b,faltas,FT,1,0.10,0.20,799,0.149587,0.168961,0.019374
brasileirao-b,faltas,FT,2,0.20,0.30,733,0.252597,0.300136,0.047539
brasileirao-b,faltas,FT,3,0.30,0.40,744,0.350015,0.356183,0.006167
brasileirao-b,faltas,FT,4,0.40,0.50,808,0.448276,0.475248,0.026971
brasileirao-b,faltas,FT,5,0.50,0.60,808,0.551724,0.524752,-0.026971
brasileirao-b,faltas,FT,6,0.60,0.70,744,0.649985,0.643817,-0.006167
brasileirao-b,faltas,FT,7,0.70,0.80,733,0.747403,0.699864,-0.047539
brasileirao-b,faltas,FT,8,0.80,0.90,799,0.850413,0.831039,-0.019374
brasileirao-b,faltas,FT,9,0.90,1.00,1256,0.955750,0.921975,-0.033775
brasileirao-b,gols,2T,0,0.00,0.10,334,0.050355,0.047904,-0.002451
brasileirao-b,gols,2T,1,0.10,0.20,267,0.150435,0.116105,-0.034330
brasileirao-b,gols,2T,2,0.20,0.30,268,0.246856,0.242537,-0.004318
brasileirao-b,gols,2T,3,0.30,0.40,196,0.350023,0.280612,-0.069411
brasileirao-b,gols,2T,4,0.40,0.50,175,0.450572,0.405714,-0.044858
brasileirao-b,gols,2T,5,0.50,0.60,175,0.549428,0.594286,0.044858
brasileirao-b,gols,2T,6,0.60,0.70,196,0.649977,0.719388,0.069411
