liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
ligue-1,gols_oddeven,FT,7,0.70,0.80,1,0.792242,1.000000,0.207758
ligue-1,gols_oddeven,HT,0,0.00,0.10,1,0.000000,0.000000,0.000000
ligue-1,gols_oddeven,HT,4,0.40,0.50,1519,0.464529,0.472679,0.008151
ligue-1,gols_oddeven,HT,5,0.50,0.60,1519,0.535471,0.527321,-0.008151
ligue-1,gols_oddeven,HT,9,0.90,1.00,1,1.000000,1.000000,0.000000
ligue-1,impedimentos,FT,0,0.00,0.10,226,0.080064,0.092920,0.012857
ligue-1,impedimentos,FT,1,0.10,0.20,2553,0.159357,0.161379,0.002022
ligue-1,impedimentos,FT,2,0.20,0.30,4841,0.242662,0.243751,0.001090
ligue-1,impedimentos,FT,3,0.30,0.40,3934,0.348230,0.349009,0.000778
ligue-1,impedimentos,FT,4,0.40,0.50,3652,0.451699,0.454272,0.002572
ligue-1,impedimentos,FT,5,0.50,0.60,3715,0.546918,0.547510,0.000592
ligue-1,impedimentos,FT,6,0.60,0.70,3862,0.657147,0.651217,-0.005930
ligue-1,impedimentos,FT,7,0.70,0.80,4479,0.756140,0.752623,-0.003517
ligue-1,impedimentos,FT,8,0.80,0.90,2918,0.837099,0.834818,-0.002280
ligue-1,impedimentos,FT,9,0.90,1.00,220,0.920369,0.904545,-0.015823
premier-league,1x2,FT,0,0.00,0.10,81,0.061182,0.098765,0.037583
premier-league,1x2,FT,1,0.10,0.20,697,0.160162,0.153515,-0.006647
premier-league,1x2,FT,2,0.20,0.30,2121,0.256249,0.252711,-0.003538
premier-league,1x2,FT,3,0.30,0.40,697,0.345075,0.327116,-0.017959
premier-league,1x2,FT,4,0.40,0.50,736,0.434162,0.453804,0.019642
premier-league,1x2,FT,5,0.50,0.60,441,0.546323,0.535147,-0.011176
premier-league,1x2,FT,6,0.60,0.70,254,0.646070,0.661417,0.015347
premier-league,1x2,FT,7,0.70,0.80,108,0.759037,0.759259,0.000223
premier-league,1x2,FT,8,0.80,0.90,20,0.819391,0.800000,-0.019391
premier-league,1x2,FT,9,0.90,1.00,8,0.949325,0.750000,-0.199325
premier-league,1x2,HT,0,0.00,0.10,17,0.048080,0.058824,0.010744
premier-league,1x2,HT,1,0.10,0.20,689,0.167997,0.179971,0.011974
premier-league,1x2,HT,2,0.20,0.30,1183,0.250635,0.243449,-0.007187
premier-league,1x2,HT,3,0.30,0.40,1666,0.360062,0.355342,-0.004720
premier-league,1x2,HT,4,0.40,0.50,1395,0.431203,0.425090,-0.006113
premier-league,1x2,HT,5,0.50,0.60,170,0.537231,0.541176,0.003946
premier-league,1x2,HT,6,0.60,0.70,35,0.622288,0.742857,0.120569
premier-league,1x2,HT,7,0.70,0.80,6,0.758278,0.833333,0.075055
premier-league,1x2,HT,8,0.80,0.90,2,0.821607,0.000000,-0.821607
premier-league,btts,FT,2,0.20,0.30,1,0.285714,1.000000,0.714286
premier-league,btts,FT,3,0.30,0.40,64,0.393700,0.390625,-0.003075
premier-league,btts,FT,4,0.40,0.50,1656,0.458525,0.447464,-0.011061
premier-league,btts,FT,5,0.50,0.60,1648,0.541191,0.551578,0.010386
premier-league,btts,FT,6,0.60,0.70,72,0.605600,0.625000,0.019400
premier-league,btts,FT,7,0.70,0.80,1,0.714286,0.000000,-0.714286
premier-league,btts,HT,0,0.00,0.10,1,0.066667,0.000000,-0.066667
premier-league,btts,HT,1,0.10,0.20,751,0.185072,0.191744,0.006673
premier-league,btts,HT,2,0.20,0.30,969,0.219155,0.223942,0.004787
premier-league,btts,HT,7,0.70,0.80,969,0.780845,0.776058,-0.004787
premier-league,btts,HT,8,0.80,0.90,751,0.814928,0.808256,-0.006673
premier-league,btts,HT,9,0.90,1.00,1,1.000000,1.000000,0.000000
premier-league,cartoes,FT,0,0.00,0.10,3077,0.083138,0.085473,0.002335
premier-league,cartoes,FT,1,0.10,0.20,8328,0.147408,0.146614,-0.000794
premier-league,cartoes,FT,2,0.20,0.30,5744,0.248857,0.251219,0.002362
premier-league,cartoes,FT,3,0.30,0.40,3548,0.354301,0.344419,-0.009882
premier-league,cartoes,FT,4,0.40,0.50,5118,0.438441,0.439429,0.000989
premier-league,cartoes,FT,5,0.50,0.60,4797,0.559731,0.559308,-0.000423
premier-league,cartoes,FT,6,0.60,0.70,3778,0.640050,0.647697,0.007648
premier-league,cartoes,FT,7,0.70,0.80,6068,0.752078,0.750000,-0.002078
premier-league,cartoes,FT,8,0.80,0.90,8182,0.853583,0.855537,0.001954
premier-league,cartoes,FT,9,0.90,1.00,2990,0.917112,0.915050,-0.002061
premier-league,cartoes,HT,0,0.00,0.10,1737,0.081438,0.083477,0.002040
premier-league,cartoes,HT,1,0.10,0.20,4864,0.166612,0.164885,-0.001727
premier-league,cartoes,HT,2,0.20,0.30,1353,0.265693,0.263119,-0.002574
premier-league,cartoes,HT,3,0.30,0.40,1814,0.354052,0.353914,-0.000138
premier-league,cartoes,HT,4,0.40,0.50,3899,0.457967,0.454988,-0.002978
premier-league,cartoes,HT,5,0.50,0.60,4250,0.541406,0.543059,0.001653
premier-league,cartoes,HT,6,0.60,0.70,1606,0.646911,0.650062,0.003151
premier-league,cartoes,HT,7,0.70,0.80,1412,0.730754,0.738669,0.007914
premier-league,cartoes,HT,8,0.80,0.90,4864,0.833904,0.835115,0.001211
premier-league,cartoes,HT,9,0.90,1.00,1737,0.918972,0.916523,-0.002450
premier-league,cartoes_1x2,FT,0,0.00,0.10,7,0.022314,0.285714,0.263400
premier-league,cartoes_1x2,FT,1,0.10,0.20,187,0.191657,0.192513,0.000856
premier-league,cartoes_1x2,FT,2,0.20,0.30,2069,0.243079,0.246979,0.003901
premier-league,cartoes_1x2,FT,3,0.30,0.40,1336,0.360177,0.328593,-0.031584
premier-league,cartoes_1x2,FT,4,0.40,0.50,1278,0.438638,0.452269,0.013632
premier-league,cartoes_1x2,FT,5,0.50,0.60,280,0.514324,0.539286,0.024962
premier-league,cartoes_1x2,FT,6,0.60,0.70,1,0.654014,1.000000,0.345986
premier-league,cartoes_1x2,FT,7,0.70,0.80,1,0.755923,1.000000,0.244077
premier-league,cartoes_1x2,FT,8,0.80,0.90,2,0.849429,0.000000,-0.849429
premier-league,cartoes_1x2,FT,9,0.90,1.00,2,1.000000,1.000000,0.000000
premier-league,chutes,FT,0,0.00,0.10,632,0.062524,0.077532,0.015008
premier-league,chutes,FT,1,0.10,0.20,3736,0.155341,0.151231,-0.004110
premier-league,chutes,FT,2,0.20,0.30,11564,0.243500,0.235386,-0.008114
premier-league,chutes,FT,3,0.30,0.40,13194,0.355823,0.348643,-0.007180
premier-league,chutes,FT,4,0.40,0.50,10457,0.458766,0.457014,-0.001752
premier-league,chutes,FT,5,0.50,0.60,10469,0.540219,0.542650,0.002431
premier-league,chutes,FT,6,0.60,0.70,13182,0.644679,0.651722,0.007043
premier-league,chutes,FT,7,0.70,0.80,11610,0.756138,0.764255,0.008117
premier-league,chutes,FT,8,0.80,0.90,3690,0.845021,0.850949,0.005927
premier-league,chutes,FT,9,0.90,1.00,632,0.937476,0.922468,-0.015008
premier-league,chutes,HT,0,0.00,0.10,278,0.064215,0.089928,0.025713
premier-league,chutes,HT,1,0.10,0.20,1920,0.161379,0.165625,0.004246
premier-league,chutes,HT,2,0.20,0.30,4904,0.249320,0.249592,0.000272
premier-league,chutes,HT,3,0.30,0.40,6243,0.333239,0.332853,-0.000386
premier-league,chutes,HT,4,0.40,0.50,9028,0.439155,0.442180,0.003025
premier-league,chutes,HT,5,0.50,0.60,9054,0.561075,0.557875,-0.003200
premier-league,chutes,HT,6,0.60,0.70,6216,0.667256,0.667471,0.000215
premier-league,chutes,HT,7,0.70,0.80,4908,0.751089,0.750611,-0.000478
premier-league,chutes,HT,8,0.80,0.90,1917,0.838681,0.834116,-0.004565
premier-league,chutes,HT,9,0.90,1.00,278,0.935785,0.910072,-0.025713
premier-league,chutes_1x2,FT,0,0.00,0.10,1878,0.044482,0.040469,-0.004013
premier-league,chutes_1x2,FT,1,0.10,0.20,256,0.154140,0.082031,-0.072109
premier-league,chutes_1x2,FT,2,0.20,0.30,304,0.245623,0.210526,-0.035097
premier-league,chutes_1x2,FT,3,0.30,0.40,547,0.338515,0.332724,-0.005791
premier-league,chutes_1x2,FT,4,0.40,0.50,515,0.427779,0.434951,0.007172
premier-league,chutes_1x2,FT,5,0.50,0.60,565,0.538461,0.543363,0.004902
premier-league,chutes_1x2,FT,6,0.60,0.70,487,0.644461,0.650924,0.006463
premier-league,chutes_1x2,FT,7,0.70,0.80,294,0.745324,0.812925,0.067601
premier-league,chutes_1x2,FT,8,0.80,0.90,199,0.840365,0.909548,0.069182
premier-league,chutes_1x2,FT,9,0.90,1.00,118,0.944790,0.932203,-0.012587
premier-league,chutes_1x2,HT,0,0.00,0.10,1855,0.077580,0.067925,-0.009655
premier-league,chutes_1x2,HT,1,0.10,0.20,278,0.152350,0.107914,-0.044436
premier-league,chutes_1x2,HT,2,0.20,0.30,338,0.257113,0.257396,0.000283
premier-league,chutes_1x2,HT,3,0.30,0.40,634,0.350506,0.358044,0.007538
premier-league,chutes_1x2,HT,4,0.40,0.50,586,0.446966,0.452218,0.005252
premier-league,chutes_1x2,HT,5,0.50,0.60,697,0.552383,0.563845,0.011462
premier-league,chutes_1x2,HT,6,0.60,0.70,248,0.641180,0.625000,-0.016180
premier-league,chutes_1x2,HT,7,0.70,0.80,315,0.747222,0.800000,0.052778
premier-league,chutes_1x2,HT,8,0.80,0.90,170,0.839161,0.852941,0.013780
premier-league,chutes_1x2,HT,9,0.90,1.00,42,0.956386,0.976190,0.019805
premier-league,chutes_alvo,FT,0,0.00,0.10,121,0.084591,0.099174,0.014583
premier-league,chutes_alvo,FT,1,0.10,0.20,5499,0.177691,0.177123,-0.000568
premier-league,chutes_alvo,FT,2,0.20,0.30,7056,0.217417,0.217971,0.000553
premier-league,chutes_alvo,FT,3,0.30,0.40,10040,0.337665,0.335857,-0.001808
premier-league,chutes_alvo,FT,4,0.40,0.50,6541,0.458434,0.450084,-0.008350
premier-league,chutes_alvo,FT,5,0.50,0.60,6512,0.541161,0.549754,0.008594
premier-league,chutes_alvo,FT,6,0.60,0.70,10067,0.661842,0.663852,0.002010
premier-league,chutes_alvo,FT,7,0.70,0.80,7365,0.783138,0.782621,-0.000518
premier-league,chutes_alvo,FT,8,0.80,0.90,5192,0.823512,0.824538,0.001026
premier-league,chutes_alvo,FT,9,0.90,1.00,121,0.915409,0.900826,-0.014583
premier-league,chutes_alvo,HT,0,0.00,0.10,330,0.056271,0.160606,0.104335
premier-league,chutes_alvo,HT,1,0.10,0.20,5746,0.161958,0.162722,0.000764
premier-league,chutes_alvo,HT,2,0.20,0.30,4242,0.230721,0.220179,-0.010542
premier-league,chutes_alvo,HT,3,0.30,0.40,5797,0.365836,0.361394,-0.004442
premier-league,chutes_alvo,HT,4,0.40,0.50,4537,0.416073,0.416354,0.000282
premier-league,chutes_alvo,HT,5,0.50,0.60,4599,0.583939,0.583388,-0.000552
premier-league,chutes_alvo,HT,6,0.60,0.70,5770,0.635742,0.640035,0.004292
premier-league,chutes_alvo,HT,7,0.70,0.80,4213,0.769260,0.780204,0.010945
premier-league,chutes_alvo,HT,8,0.80,0.90,6070,0.838722,0.837397,-0.001325
premier-league,chutes_alvo_1x2,FT,0,0.00,0.10,741,0.095107,0.110661,0.015554
premier-league,chutes_alvo_1x2,FT,1,0.10,0.20,980,0.106793,0.091837,-0.014956
premier-league,chutes_alvo_1x2,FT,3,0.30,0.40,1721,0.355571,0.364904,0.009333
premier-league,chutes_alvo_1x2,FT,5,0.50,0.60,1721,0.547804,0.535154,-0.012650
premier-league,chutes_alvo_1x2,HT,1,0.10,0.20,1721,0.174363,0.184195,0.009832
premier-league,chutes_alvo_1x2,HT,3,0.30,0.40,1721,0.349538,0.349216,-0.000323
premier-league,chutes_alvo_1x2,HT,4,0.40,0.50,1721,0.482750,0.466589,-0.016161
premier-league,dupla,FT,0,0.00,0.10,8,0.050675,0.250000,0.199325
premier-league,dupla,FT,1,0.10,0.20,20,0.180609,0.200000,0.019391
premier-league,dupla,FT,2,0.20,0.30,108,0.240963,0.240741,-0.000223
premier-league,dupla,FT,3,0.30,0.40,254,0.353930,0.338583,-0.015347
premier-league,dupla,FT,4,0.40,0.50,441,0.453677,0.464853,0.011176
premier-league,dupla,FT,5,0.50,0.60,736,0.565838,0.546196,-0.019642
premier-league,dupla,FT,6,0.60,0.70,697,0.654925,0.672884,0.017959
premier-league,dupla,FT,7,0.70,0.80,2121,0.743751,0.747289,0.003538
premier-league,dupla,FT,8,0.80,0.90,739,0.843097,0.848444,0.005347
premier-league,dupla,FT,9,0.90,1.00,39,0.930755,0.923077,-0.007678
premier-league,dupla,HT,1,0.10,0.20,2,0.178393,1.000000,0.821607
premier-league,dupla,HT,2,0.20,0.30,6,0.241722,0.166667,-0.075055
premier-league,dupla,HT,3,0.30,0.40,35,0.377712,0.257143,-0.120569
premier-league,dupla,HT,4,0.40,0.50,170,0.462769,0.458824,-0.003946
premier-league,dupla,HT,5,0.50,0.60,1395,0.568797,0.574910,0.006113
premier-league,dupla,HT,6,0.60,0.70,1666,0.639938,0.644658,0.004720
premier-league,dupla,HT,7,0.70,0.80,1183,0.749365,0.756551,0.007187
premier-league,dupla,HT,8,0.80,0.90,698,0.832825,0.820917,-0.011909
premier-league,dupla,HT,9,0.90,1.00,8,0.968821,1.000000,0.031179
premier-league,escanteios,FT,0,0.00,0.10,397,0.072382,0.073048,0.000666
premier-league,escanteios,FT,1,0.10,0.20,6316,0.162989,0.158486,-0.004503
premier-league,escanteios,FT,2,0.20,0.30,8725,0.249849,0.244928,-0.004921
premier-league,escanteios,FT,3,0.30,0.40,10049,0.348473,0.346104,-0.002369
premier-league,escanteios,FT,4,0.40,0.50,8933,0.450877,0.450241,-0.000637
premier-league,escanteios,FT,5,0.50,0.60,8937,0.549529,0.549625,0.000096
premier-league,escanteios,FT,6,0.60,0.70,10029,0.652681,0.654402,0.001721
premier-league,escanteios,FT,7,0.70,0.80,8726,0.750864,0.754412,0.003548
premier-league,escanteios,FT,8,0.80,0.90,6322,0.836282,0.841189,0.004907
premier-league,escanteios,FT,9,0.90,1.00,406,0.927447,0.928571,0.001124
premier-league,escanteios,HT,0,0.00,0.10,1806,0.076113,0.081395,0.005283
premier-league,escanteios,HT,1,0.10,0.20,6537,0.150745,0.148998,-0.001747
premier-league,escanteios,HT,2,0.20,0.30,6187,0.240936,0.240019,-0.000917
premier-league,escanteios,HT,3,0.30,0.40,6652,0.356259,0.360192,0.003933
premier-league,escanteios,HT,4,0.40,0.50,4633,0.454851,0.443341,-0.011510
premier-league,escanteios,HT,5,0.50,0.60,4748,0.547459,0.556655,0.009197
premier-league,escanteios,HT,6,0.60,0.70,6496,0.645667,0.640856,-0.004811
premier-league,escanteios,HT,7,0.70,0.80,6009,0.757693,0.759361,0.001668
premier-league,escanteios,HT,8,0.80,0.90,6759,0.848420,0.848350,-0.000070
premier-league,escanteios,HT,9,0.90,1.00,1803,0.924148,0.918469,-0.005678
premier-league,escanteios_1x2,FT,0,0.00,0.10,1326,0.079135,0.074661,-0.004475
premier-league,escanteios_1x2,FT,1,0.10,0.20,603,0.128643,0.131012,0.002368
premier-league,escanteios_1x2,FT,2,0.20,0.30,429,0.249984,0.237762,-0.012222
premier-league,escanteios_1x2,FT,3,0.30,0.40,589,0.345948,0.358234,0.012286
premier-league,escanteios_1x2,FT,4,0.40,0.50,952,0.450086,0.442227,-0.007859
premier-league,escanteios_1x2,FT,5,0.50,0.60,554,0.549264,0.541516,-0.007748
premier-league,escanteios_1x2,FT,6,0.60,0.70,400,0.650663,0.665000,0.014337
premier-league,escanteios_1x2,FT,7,0.70,0.80,271,0.730171,0.778598,0.048427
premier-league,escanteios_1x2,FT,8,0.80,0.90,22,0.823269,0.681818,-0.141451
premier-league,escanteios_1x2,FT,9,0.90,1.00,17,0.969488,1.000000,0.030512
premier-league,escanteios_1x2,HT,0,0.00,0.10,134,0.071974,0.082090,0.010115
premier-league,escanteios_1x2,HT,1,0.10,0.20,1695,0.145463,0.133923,-0.011540
premier-league,escanteios_1x2,HT,2,0.20,0.30,476,0.248434,0.258403,0.009970
premier-league,escanteios_1x2,HT,3,0.30,0.40,637,0.336783,0.332810,-0.003973
premier-league,escanteios_1x2,HT,4,0.40,0.50,1246,0.436464,0.426966,-0.009498
premier-league,escanteios_1x2,HT,5,0.50,0.60,454,0.546971,0.579295,0.032324
premier-league,escanteios_1x2,HT,6,0.60,0.70,433,0.636962,0.644342,0.007380
premier-league,escanteios_1x2,HT,7,0.70,0.80,50,0.725497,0.780000,0.054503
premier-league,escanteios_1x2,HT,8,0.80,0.90,24,0.848509,0.916667,0.068157
premier-league,escanteios_1x2,HT,9,0.90,1.00,14,0.969950,0.928571,-0.041378
premier-league,escanteios_handicap,FT,0,0.00,0.10,1908,0.055367,0.063941,0.008575
premier-league,escanteios_handicap,FT,1,0.10,0.20,3906,0.149224,0.163338,0.014115
premier-league,escanteios_handicap,FT,2,0.20,0.30,3154,0.245717,0.255231,0.009515
premier-league,escanteios_handicap,FT,3,0.30,0.40,2591,0.348368,0.345426,-0.002942
premier-league,escanteios_handicap,FT,4,0.40,0.50,1924,0.444903,0.435031,-0.009872
premier-league,escanteios_handicap,FT,5,0.50,0.60,2291,0.549378,0.540812,-0.008566
premier-league,escanteios_handicap,FT,6,0.60,0.70,2874,0.652166,0.643702,-0.008464
premier-league,escanteios_handicap,FT,7,0.70,0.80,3051,0.753620,0.746313,-0.007307
premier-league,escanteios_handicap,FT,8,0.80,0.90,3838,0.849033,0.842366,-0.006668
premier-league,escanteios_handicap,FT,9,0.90,1.00,1999,0.937549,0.936468,-0.001081
premier-league,escanteios_handicap,HT,0,0.00,0.10,934,0.062421,0.080300,0.017879
premier-league,escanteios_handicap,HT,1,0.10,0.20,2376,0.151669,0.161195,0.009526
premier-league,escanteios_handicap,HT,2,0.20,0.30,1910,0.259249,0.262304,0.003055
premier-league,escanteios_handicap,HT,3,0.30,0.40,978,0.342248,0.378323,0.036075
premier-league,escanteios_handicap,HT,4,0.40,0.50,552,0.449473,0.454710,0.005237
premier-league,escanteios_handicap,HT,5,0.50,0.60,598,0.542107,0.501672,-0.040435
premier-league,escanteios_handicap,HT,6,0.60,0.70,1145,0.650776,0.609607,-0.041169
premier-league,escanteios_handicap,HT,7,0.70,0.80,2065,0.744700,0.738015,-0.006686
premier-league,escanteios_handicap,HT,8,0.80,0.90,2158,0.847903,0.838276,-0.009626
premier-league,escanteios_handicap,HT,9,0.90,1.00,1052,0.926210,0.924905,-0.001305
premier-league,escanteios_oddeven,FT,2,0.20,0.30,3,0.232641,0.333333,0.100693
premier-league,escanteios_oddeven,FT,3,0.30,0.40,6,0.346443,0.666667,0.320223
premier-league,escanteios_oddeven,FT,4,0.40,0.50,1712,0.481124,0.476636,-0.004489
premier-league,escanteios_oddeven,FT,5,0.50,0.60,1688,0.513811,0.524289,0.010478
premier-league,escanteios_oddeven,FT,6,0.60,0.70,29,0.638233,0.413793,-0.224440
premier-league,escanteios_oddeven,FT,7,0.70,0.80,4,0.735005,0.750000,0.014995
premier-league,escanteios_oddeven,HT,2,0.20,0.30,14,0.275506,0.571429,0.295922
premier-league,escanteios_oddeven,HT,3,0.30,0.40,52,0.359058,0.596154,0.237096
premier-league,escanteios_oddeven,HT,4,0.40,0.50,1654,0.491882,0.498186,0.006304
premier-league,escanteios_oddeven,HT,5,0.50,0.60,1656,0.508399,0.501812,-0.006587
premier-league,escanteios_oddeven,HT,6,0.60,0.70,52,0.640942,0.403846,-0.237096
premier-league,escanteios_oddeven,HT,7,0.70,0.80,14,0.724494,0.428571,-0.295922
premier-league,faltas,FT,0,0.00,0.10,836,0.067390,0.077751,0.010361
premier-league,faltas,FT,1,0.10,0.20,6996,0.170497,0.170955,0.000457
premier-league,faltas,FT,2,0.20,0.30,5155,0.249953,0.248691,-0.001262
premier-league,faltas,FT,3,0.30,0.40,6333,0.351502,0.350703,-0.000800
premier-league,faltas,FT,4,0.40,0.50,4774,0.457365,0.458944,0.001579
premier-league,faltas,FT,5,0.50,0.60,4768,0.542363,0.541107,-0.001255
premier-league,faltas,FT,6,0.60,0.70,6326,0.648186,0.648435,0.000249
premier-league,faltas,FT,7,0.70,0.80,5298,0.751691,0.752171,0.000480
premier-league,faltas,FT,8,0.80,0.90,6866,0.829974,0.830323,0.000349
premier-league,faltas,FT,9,0.90,1.00,836,0.932660,0.922249,-0.010411
premier-league,gols,2T,0,0.00,0.10,1406,0.065522,0.070413,0.004890
premier-league,gols,2T,1,0.10,0.20,2234,0.173231,0.176365,0.003134
premier-league,gols,2T,2,0.20,0.30,1455,0.235871,0.235052,-0.000819
premier-league,gols,2T,3,0.30,0.40,192,0.342027,0.296875,-0.045152
premier-league,gols,2T,4,0.40,0.50,1597,0.457754,0.467752,0.009998
premier-league,gols,2T,5,0.50,0.60,1577,0.541513,0.530755,-0.010759
premier-league,gols,2T,6,0.60,0.70,212,0.652504,0.698113,0.045610
premier-league,gols,2T,7,0.70,0.80,1455,0.764129,0.764948,0.000819
premier-league,gols,2T,8,0.80,0.90,2234,0.826769,0.823635,-0.003134
premier-league,gols,2T,9,0.90,1.00,1406,0.934478,0.929587,-0.004890
premier-league,gols,FT,0,0.00,0.10,9491,0.048121,0.048256,0.000135
premier-league,gols,FT,1,0.10,0.20,5056,0.148817,0.146163,-0.002654
premier-league,gols,FT,2,0.20,0.30,5147,0.247746,0.248883,0.001137
premier-league,gols,FT,3,0.30,0.40,4288,0.349316,0.345849,-0.003467
premier-league,gols,FT,4,0.40,0.50,3554,0.448704,0.446820,-0.001884
premier-league,gols,FT,5,0.50,0.60,3554,0.551296,0.553180,0.001884
premier-league,gols,FT,6,0.60,0.70,4288,0.650684,0.654151,0.003467
premier-league,gols,FT,7,0.70,0.80,5147,0.752254,0.751117,-0.001137
premier-league,gols,FT,8,0.80,0.90,5056,0.851183,0.853837,0.002654
premier-league,gols,FT,9,0.90,1.00,9491,0.951936,0.951744,-0.000192
premier-league,gols,HT,0,0.00,0.10,3564,0.070807,0.067901,-0.002906
premier-league,gols,HT,1,0.10,0.20,2067,0.152603,0.152395,-0.000208
premier-league,gols,HT,2,0.20,0.30,3045,0.256386,0.257143,0.000756
premier-league,gols,HT,3,0.30,0.40,2625,0.342314,0.350095,0.007781
premier-league,gols,HT,4,0.40,0.50,2467,0.431061,0.433320,0.002259
premier-league,gols,HT,5,0.50,0.60,2467,0.568939,0.566680,-0.002259
premier-league,gols,HT,6,0.60,0.70,2625,0.657686,0.649905,-0.007781
premier-league,gols,HT,7,0.70,0.80,3045,0.743614,0.742857,-0.000756
premier-league,gols,HT,8,0.80,0.90,2067,0.847397,0.847605,0.000208
premier-league,gols,HT,9,0.90,1.00,3564,0.929193,0.932099,0.002906
premier-league,gols_oddeven,FT,0,0.00,0.10,2,0.019890,0.500000,0.480110
premier-league,gols_oddeven,FT,1,0.10,0.20,3,0.133236,1.000000,0.866764
premier-league,gols_oddeven,FT,2,0.20,0.30,2,0.227741,0.500000,0.272259
premier-league,gols_oddeven,FT,4,0.40,0.50,1270,0.493589,0.496850,0.003262
premier-league,gols_oddeven,FT,5,0.50,0.60,2158,0.503773,0.501854,-0.001920
premier-league,gols_oddeven,FT,7,0.70,0.80,2,0.772259,0.500000,-0.272259
premier-league,gols_oddeven,FT,8,0.80,0.90,3,0.866764,0.000000,-0.866764
premier-league,gols_oddeven,FT,9,0.90,1.00,2,0.980110,0.500000,-0.480110
premier-league,gols_oddeven,HT,0,0.00,0.10,2,0.000000,0.000000,0.000000
premier-league,gols_oddeven,HT,1,0.10,0.20,1,0.146679,1.000000,0.853321
premier-league,gols_oddeven,HT,3,0.30,0.40,2,0.357375,0.500000,0.142625
premier-league,gols_oddeven,HT,4,0.40,0.50,1716,0.465476,0.473776,0.008300
premier-league,gols_oddeven,HT,5,0.50,0.60,1716,0.534524,0.526224,-0.008300
premier-league,gols_oddeven,HT,6,0.60,0.70,2,0.642625,0.500000,-0.142625
premier-league,gols_oddeven,HT,8,0.80,0.90,1,0.853321,0.000000,-0.853321
premier-league,gols_oddeven,HT,9,0.90,1.00,2,1.000000,1.000000,0.000000
premier-league,impedimentos,FT,0,0.00,0.10,41,0.038543,0.195122,0.156579
premier-league,impedimentos,FT,1,0.10,0.20,2698,0.184885,0.187917,0.003032
premier-league,impedimentos,FT,2,0.20,0.30,5931,0.239752,0.238914,-0.000838
premier-league,impedimentos,FT,3,0.30,0.40,3983,0.345839,0.344966,-0.000873
premier-league,impedimentos,FT,4,0.40,0.50,4557,0.460007,0.462804,0.002798
premier-league,impedimentos,FT,5,0.50,0.60,4593,0.540270,0.537122,-0.003148
premier-league,impedimentos,FT,6,0.60,0.70,4077,0.655291,0.655384,0.000093
premier-league,impedimentos,FT,7,0.70,0.80,6090,0.763448,0.764204,0.000756
premier-league,impedimentos,FT,8,0.80,0.90,2411,0.814746,0.817503,0.002757
premier-league,impedimentos,FT,9,0.90,1.00,39,0.962279,0.794872,-0.167407
primeira-liga,1x2,FT,0,0.00,0.10,29,0.055441,0.068966,0.013525
primeira-liga,1x2,FT,1,0.10,0.20,122,0.155739,0.155738,-0.000002
primeira-liga,1x2,FT,2,0.20,0.30,198,0.252959,0.277778,0.024819
primeira-liga,1x2,FT,3,0.30,0.40,105,0.341729,0.361905,0.020175
primeira-liga,1x2,FT,4,0.40,0.50,62,0.437005,0.338710,-0.098295
primeira-liga,1x2,FT,5,0.50,0.60,38,0.544723,0.421053,-0.123671
primeira-liga,1x2,FT,6,0.60,0.70,46,0.647272,0.695652,0.048380
primeira-liga,1x2,FT,7,0.70,0.80,28,0.762160,0.750000,-0.012160
primeira-liga,1x2,FT,8,0.80,0.90,4,0.835713,0.750000,-0.085713
primeira-liga,1x2,FT,9,0.90,1.00,10,0.956623,0.700000,-0.256623
primeira-liga,1x2,HT,0,0.00,0.10,15,0.051205,0.133333,0.082128
primeira-liga,1x2,HT,1,0.10,0.20,128,0.160374,0.085938,-0.074437
primeira-liga,1x2,HT,2,0.20,0.30,107,0.251706,0.289720,0.038014
primeira-liga,1x2,HT,3,0.30,0.40,172,0.361465,0.348837,-0.012628
primeira-liga,1x2,HT,4,0.40,0.50,166,0.452882,0.487952,0.035070
primeira-liga,1x2,HT,5,0.50,0.60,39,0.549944,0.512821,-0.037123
primeira-liga,1x2,HT,6,0.60,0.70,7,0.615772,0.714286,0.098513
primeira-liga,1x2,HT,7,0.70,0.80,6,0.764411,0.500000,-0.264411
primeira-liga,1x2,HT,8,0.80,0.90,2,0.803714,0.500000,-0.303714
primeira-liga,btts,FT,2,0.20,0.30,1,0.299517,0.000000,-0.299517
primeira-liga,btts,FT,3,0.30,0.40,11,0.374608,0.727273,0.352664
primeira-liga,btts,FT,4,0.40,0.50,202,0.462958,0.509901,0.046943
primeira-liga,btts,FT,5,0.50,0.60,201,0.536729,0.492537,-0.044192
primeira-liga,btts,FT,6,0.60,0.70,12,0.623276,0.250000,-0.373276
primeira-liga,btts,FT,7,0.70,0.80,1,0.700483,1.000000,0.299517
primeira-liga,btts,HT,1,0.10,0.20,152,0.172240,0.203947,0.031707
primeira-liga,btts,HT,2,0.20,0.30,62,0.225006,0.112903,-0.112103
primeira-liga,btts,HT,7,0.70,0.80,62,0.774994,0.887097,0.112103
primeira-liga,btts,HT,8,0.80,0.90,152,0.827760,0.796053,-0.031707
primeira-liga,cartoes,FT,0,0.00,0.10,661,0.061550,0.092284,0.030735
primeira-liga,cartoes,FT,1,0.10,0.20,544,0.153560,0.202206,0.048646
